idx,sensor_id,measured_at,temperature,humidity
15001,1,2025-04-30 14:25:48,24,24
15002,2,2025-04-30 14:25:48,23,24
15003,1,2025-04-30 14:25:49,24,24
15004,2,2025-04-30 14:25:49,23,24
15005,1,2025-04-30 14:25:50,24,24
15006,2,2025-04-30 14:25:50,23,24
15007,1,2025-04-30 14:25:51,24,24
15008,2,2025-04-30 14:25:51,23,24
15009,1,2025-04-30 14:25:52,24,24
15010,2,2025-04-30 14:25:52,23,24
15011,1,2025-04-30 14:25:53,24,24
15012,2,2025-04-30 14:25:53,23,24
15013,1,2025-04-30 14:25:54,24,24
15014,2,2025-04-30 14:25:54,23,24
15015,1,2025-04-30 14:25:55,24,24
15016,2,2025-04-30 14:25:55,23,24
15017,1,2025-04-30 14:25:56,24,24
15018,2,2025-04-30 14:25:56,23,24
15019,1,2025-04-30 14:25:57,24,24
15020,2,2025-04-30 14:25:57,23,24
15021,1,2025-04-30 14:25:58,24,24
15022,2,2025-04-30 14:25:58,23,24
15023,1,2025-04-30 14:25:59,24,24
15024,2,2025-04-30 14:25:59,23,24
15025,1,2025-04-30 14:26:00,24,24
15026,2,2025-04-30 14:26:00,23,24
15027,1,2025-04-30 14:26:02,24,24
15028,2,2025-04-30 14:26:02,23,24
15029,1,2025-04-30 14:26:03,24,24
15030,2,2025-04-30 14:26:03,23,24
15031,1,2025-04-30 14:26:04,24,24
15032,2,2025-04-30 14:26:04,23,24
15033,1,2025-04-30 14:26:05,24,24
15034,2,2025-04-30 14:26:05,23,24
15035,1,2025-04-30 14:26:06,24,24
15036,2,2025-04-30 14:26:06,23,24
15037,1,2025-04-30 14:26:07,24,24
15038,2,2025-04-30 14:26:07,23,24
15039,1,2025-04-30 14:26:08,24,24
15040,2,2025-04-30 14:26:08,23,24
15041,1,2025-04-30 14:26:09,24,24
15042,2,2025-04-30 14:26:09,23,24
15043,1,2025-04-30 14:26:10,24,24
15044,2,2025-04-30 14:26:10,23,24
15045,1,2025-04-30 14:26:11,24,24
15046,2,2025-04-30 14:26:11,23,24
15047,1,2025-04-30 14:26:12,24,24
15048,2,2025-04-30 14:26:12,23,24
15049,1,2025-04-30 14:26:13,24,24
15050,2,2025-04-30 14:26:13,23,24
15051,1,2025-04-30 14:26:14,24,24
15052,2,2025-04-30 14:26:14,23,24
15053,1,2025-04-30 14:26:15,24,24
15054,2,2025-04-30 14:26:15,23,24
15055,1,2025-04-30 14:26:16,24,24
15056,2,2025-04-30 14:26:16,23,24
15057,1,2025-04-30 14:26:17,24,24
15058,2,2025-04-30 14:26:17,23,24
15059,1,2025-04-30 14:26:18,24,24
15060,2,2025-04-30 14:26:18,23,24
15061,1,2025-04-30 14:26:19,24,24
15062,2,2025-04-30 14:26:19,23,24
15063,1,2025-04-30 14:26:20,24,24
15064,2,2025-04-30 14:26:20,23,24
15065,1,2025-04-30 14:26:21,24,24
15066,2,2025-04-30 14:26:21,23,24
15067,1,2025-04-30 14:26:22,24,24
15068,2,2025-04-30 14:26:22,23,24
15069,1,2025-04-30 14:26:23,24,24
15070,2,2025-04-30 14:26:23,23,24
15071,1,2025-04-30 14:26:24,24,24
15072,2,2025-04-30 14:26:24,23,24
15073,1,2025-04-30 14:26:25,24,24
15074,2,2025-04-30 14:26:25,23,24
15075,1,2025-04-30 14:26:26,24,24
15076,2,2025-04-30 14:26:26,23,24
15077,1,2025-04-30 14:26:27,24,24
15078,2,2025-04-30 14:26:27,23,24
15079,1,2025-04-30 14:26:28,24,24
15080,2,2025-04-30 14:26:28,23,24
15081,1,2025-04-30 14:26:29,24,24
15082,2,2025-04-30 14:26:29,23,24
15083,1,2025-04-30 14:26:30,24,24
15084,2,2025-04-30 14:26:30,23,24
15085,1,2025-04-30 14:26:31,24,24
15086,2,2025-04-30 14:26:31,23,24
15087,1,2025-04-30 14:26:32,24,24
15088,2,2025-04-30 14:26:32,23,24
15089,1,2025-04-30 14:26:33,24,24
15090,2,2025-04-30 14:26:33,23,24
15091,1,2025-04-30 14:26:34,24,24
15092,2,2025-04-30 14:26:34,23,24
15093,1,2025-04-30 14:26:35,24,24
15094,2,2025-04-30 14:26:35,23,24
15095,1,2025-04-30 14:26:36,24,24
15096,2,2025-04-30 14:26:36,23,24
15097,1,2025-04-30 14:26:37,24,24
15098,2,2025-04-30 14:26:37,23,24
15099,1,2025-04-30 14:26:38,24,24
15100,2,2025-04-30 14:26:38,23,24
15101,1,2025-04-30 14:26:39,24,24
15102,2,2025-04-30 14:26:39,23,24
15103,1,2025-04-30 14:26:40,24,24
15104,2,2025-04-30 14:26:40,23,24
15105,1,2025-04-30 14:26:41,24,24
15106,2,2025-04-30 14:26:41,23,24
15107,1,2025-04-30 14:26:42,24,24
15108,2,2025-04-30 14:26:42,23,24
15109,1,2025-04-30 14:26:43,24,24
15110,2,2025-04-30 14:26:43,23,24
15111,1,2025-04-30 14:26:44,24,24
15112,2,2025-04-30 14:26:44,23,24
15113,1,2025-04-30 14:26:46,24,24
15114,2,2025-04-30 14:26:46,23,24
15115,1,2025-04-30 14:26:47,24,24
15116,2,2025-04-30 14:26:47,23,24
15117,1,2025-04-30 14:26:48,24,24
15118,2,2025-04-30 14:26:48,23,24
15119,1,2025-04-30 14:26:49,24,24
15120,2,2025-04-30 14:26:49,23,24
15121,1,2025-04-30 14:26:50,24,24
15122,2,2025-04-30 14:26:50,23,24
15123,1,2025-04-30 14:26:51,24,24
15124,2,2025-04-30 14:26:51,23,24
15125,1,2025-04-30 14:26:52,24,24
15126,2,2025-04-30 14:26:52,23,24
15127,1,2025-04-30 14:26:53,24,24
15128,2,2025-04-30 14:26:53,23,24
15129,1,2025-04-30 14:26:54,24,24
15130,2,2025-04-30 14:26:54,23,24
15131,1,2025-04-30 14:26:55,24,24
15132,2,2025-04-30 14:26:55,23,24
15133,1,2025-04-30 14:26:56,24,24
15134,2,2025-04-30 14:26:56,23,24
15135,1,2025-04-30 14:26:57,24,24
15136,2,2025-04-30 14:26:57,23,24
15137,1,2025-04-30 14:26:58,24,24
15138,2,2025-04-30 14:26:58,23,24
15139,1,2025-04-30 14:26:59,24,24
15140,2,2025-04-30 14:26:59,23,24
15141,1,2025-04-30 14:27:00,24,24
15142,2,2025-04-30 14:27:00,23,24
15143,1,2025-04-30 14:27:01,24,24
15144,2,2025-04-30 14:27:01,23,24
15145,1,2025-04-30 14:27:02,24,24
15146,2,2025-04-30 14:27:02,23,24
15147,1,2025-04-30 14:27:03,24,24
15148,2,2025-04-30 14:27:03,23,24
15149,1,2025-04-30 14:27:04,24,24
15150,2,2025-04-30 14:27:04,23,24
15151,1,2025-04-30 14:27:05,24,24
15152,2,2025-04-30 14:27:05,23,24
15153,1,2025-04-30 14:27:06,24,24
15154,2,2025-04-30 14:27:06,23,24
15155,1,2025-04-30 14:27:07,24,24
15156,2,2025-04-30 14:27:07,23,24
15157,1,2025-04-30 14:27:08,24,24
15158,2,2025-04-30 14:27:08,23,24
15159,1,2025-04-30 14:27:09,24,24
15160,2,2025-04-30 14:27:09,23,24
15161,1,2025-04-30 14:27:10,24,24
15162,2,2025-04-30 14:27:10,23,24
15163,1,2025-04-30 14:27:11,24,24
15164,2,2025-04-30 14:27:11,23,24
15165,1,2025-04-30 14:27:12,24,24
15166,2,2025-04-30 14:27:12,23,24
15167,1,2025-04-30 14:27:13,24,24
15168,2,2025-04-30 14:27:13,23,24
15169,1,2025-04-30 14:27:14,24,24
15170,2,2025-04-30 14:27:14,23,24
15171,1,2025-04-30 14:27:15,24,24
15172,2,2025-04-30 14:27:15,23,24
15173,1,2025-04-30 14:27:16,24,24
15174,2,2025-04-30 14:27:16,23,24
15175,1,2025-04-30 14:27:17,24,24
15176,2,2025-04-30 14:27:17,23,24
15177,1,2025-04-30 14:27:18,24,24
15178,2,2025-04-30 14:27:18,23,24
15179,1,2025-04-30 14:27:19,24,24
15180,2,2025-04-30 14:27:19,23,24
15181,1,2025-04-30 14:27:20,24,24
15182,2,2025-04-30 14:27:20,23,24
15183,1,2025-04-30 14:27:21,24,24
15184,2,2025-04-30 14:27:21,23,24
15185,1,2025-04-30 14:27:22,24,24
15186,2,2025-04-30 14:27:22,23,24
15187,1,2025-04-30 14:27:23,24,24
15188,2,2025-04-30 14:27:23,23,24
15189,1,2025-04-30 14:27:24,24,24
15190,2,2025-04-30 14:27:24,23,24
15191,1,2025-04-30 14:27:25,24,24
15192,2,2025-04-30 14:27:25,23,24
15193,1,2025-04-30 14:27:26,24,24
15194,2,2025-04-30 14:27:26,23,24
15195,1,2025-04-30 14:27:27,24,24
15196,2,2025-04-30 14:27:27,23,24
15197,1,2025-04-30 14:27:28,24,24
15198,2,2025-04-30 14:27:28,23,24
15199,1,2025-04-30 14:27:29,24,24
15200,2,2025-04-30 14:27:29,23,24
15201,1,2025-04-30 14:27:30,24,24
15202,2,2025-04-30 14:27:30,23,24
15203,1,2025-04-30 14:27:31,24,24
15204,2,2025-04-30 14:27:31,23,24
15205,1,2025-04-30 14:27:32,24,24
15206,2,2025-04-30 14:27:32,23,24
15207,1,2025-04-30 14:27:33,24,24
15208,2,2025-04-30 14:27:33,23,24
15209,1,2025-04-30 14:27:34,24,24
15210,2,2025-04-30 14:27:34,23,24
15211,1,2025-04-30 14:27:35,24,24
15212,2,2025-04-30 14:27:35,23,24
15213,1,2025-04-30 14:27:36,24,24
15214,2,2025-04-30 14:27:36,23,24
15215,1,2025-04-30 14:27:37,24,24
15216,2,2025-04-30 14:27:37,23,24
15217,1,2025-04-30 14:27:38,24,24
15218,2,2025-04-30 14:27:38,23,24
15219,1,2025-04-30 14:27:39,24,24
15220,2,2025-04-30 14:27:39,23,24
15221,1,2025-04-30 14:27:40,24,24
15222,2,2025-04-30 14:27:40,23,24
15223,1,2025-04-30 14:27:41,24,24
15224,2,2025-04-30 14:27:41,23,24
15225,1,2025-04-30 14:27:42,24,24
15226,2,2025-04-30 14:27:42,23,24
15227,1,2025-04-30 14:27:43,24,24
15228,2,2025-04-30 14:27:43,23,24
15229,1,2025-04-30 14:27:44,24,24
15230,2,2025-04-30 14:27:44,23,24
15231,1,2025-04-30 14:27:45,24,24
15232,2,2025-04-30 14:27:45,23,24
15233,1,2025-04-30 14:27:46,24,24
15234,2,2025-04-30 14:27:46,23,24
15235,1,2025-04-30 14:27:47,24,24
15236,2,2025-04-30 14:27:47,23,24
15237,1,2025-04-30 14:27:48,24,24
15238,2,2025-04-30 14:27:48,23,24
15239,1,2025-04-30 14:27:49,24,24
15240,2,2025-04-30 14:27:49,23,24
15241,1,2025-04-30 14:27:50,24,24
15242,2,2025-04-30 14:27:50,23,24
15243,1,2025-04-30 14:27:51,24,24
15244,2,2025-04-30 14:27:51,23,24
15245,1,2025-04-30 14:27:52,24,24
15246,2,2025-04-30 14:27:52,23,24
15247,1,2025-04-30 14:27:53,24,24
15248,2,2025-04-30 14:27:53,23,24
15249,1,2025-04-30 14:27:54,24,24
15250,2,2025-04-30 14:27:54,23,24
15251,1,2025-04-30 14:27:55,24,24
15252,2,2025-04-30 14:27:55,23,24
15253,1,2025-04-30 14:27:56,24,24
15254,2,2025-04-30 14:27:56,23,24
15255,1,2025-04-30 14:27:57,24,24
15256,2,2025-04-30 14:27:57,23,24
15257,1,2025-04-30 14:27:58,24,24
15258,2,2025-04-30 14:27:58,23,24
15259,1,2025-04-30 14:27:59,24,24
15260,2,2025-04-30 14:27:59,23,24
15261,1,2025-04-30 14:28:00,24,24
15262,2,2025-04-30 14:28:00,23,24
15263,1,2025-04-30 14:28:01,24,24
15264,2,2025-04-30 14:28:01,23,24
15265,1,2025-04-30 14:28:02,24,24
15266,2,2025-04-30 14:28:02,23,24
15267,1,2025-04-30 14:28:03,24,24
15268,2,2025-04-30 14:28:03,23,24
15269,1,2025-04-30 14:28:04,24,24
15270,2,2025-04-30 14:28:04,23,24
15271,1,2025-04-30 14:28:05,24,24
15272,2,2025-04-30 14:28:05,23,24
15273,1,2025-04-30 14:28:07,24,24
15274,2,2025-04-30 14:28:07,23,24
15275,1,2025-04-30 14:28:08,24,24
15276,2,2025-04-30 14:28:08,23,24
15277,1,2025-04-30 14:28:09,24,24
15278,2,2025-04-30 14:28:09,23,24
15279,1,2025-04-30 14:28:10,24,24
15280,2,2025-04-30 14:28:10,23,24
15281,1,2025-04-30 14:28:11,24,24
15282,2,2025-04-30 14:28:11,23,24
15283,1,2025-04-30 14:28:12,24,24
15284,2,2025-04-30 14:28:12,23,24
15285,1,2025-04-30 14:28:13,24,24
15286,2,2025-04-30 14:28:13,23,24
15287,1,2025-04-30 14:28:14,24,24
15288,2,2025-04-30 14:28:14,23,24
15289,1,2025-04-30 14:28:15,24,24
15290,2,2025-04-30 14:28:15,23,24
15291,1,2025-04-30 14:28:16,24,24
15292,2,2025-04-30 14:28:16,23,24
15293,1,2025-04-30 14:28:17,24,24
15294,2,2025-04-30 14:28:17,23,24
15295,1,2025-04-30 14:28:18,24,24
15296,2,2025-04-30 14:28:18,23,24
15297,1,2025-04-30 14:28:19,24,24
15298,2,2025-04-30 14:28:19,23,24
15299,1,2025-04-30 14:28:20,24,24
15300,2,2025-04-30 14:28:20,23,24
15301,1,2025-04-30 14:28:21,24,24
15302,2,2025-04-30 14:28:21,23,24
15303,1,2025-04-30 14:28:22,24,24
15304,2,2025-04-30 14:28:22,23,24
15305,1,2025-04-30 14:28:23,24,24
15306,2,2025-04-30 14:28:23,23,24
15307,1,2025-04-30 14:28:24,24,24
15308,2,2025-04-30 14:28:24,23,24
15309,1,2025-04-30 14:28:25,24,24
15310,2,2025-04-30 14:28:25,23,24
15311,1,2025-04-30 14:28:26,24,24
15312,2,2025-04-30 14:28:26,23,24
15313,1,2025-04-30 14:28:27,24,24
15314,2,2025-04-30 14:28:27,23,24
15315,1,2025-04-30 14:28:28,24,24
15316,2,2025-04-30 14:28:28,23,24
15317,1,2025-04-30 14:28:29,24,24
15318,2,2025-04-30 14:28:29,23,24
15319,1,2025-04-30 14:28:30,24,24
15320,2,2025-04-30 14:28:30,23,24
15321,1,2025-04-30 14:28:31,24,24
15322,2,2025-04-30 14:28:31,23,24
15323,1,2025-04-30 14:28:32,24,24
15324,2,2025-04-30 14:28:32,23,24
15325,1,2025-04-30 14:28:33,24,24
15326,2,2025-04-30 14:28:33,23,24
15327,1,2025-04-30 14:28:34,24,24
15328,2,2025-04-30 14:28:34,23,24
15329,1,2025-04-30 14:28:35,24,24
15330,2,2025-04-30 14:28:35,23,24
15331,1,2025-04-30 14:28:36,24,24
15332,2,2025-04-30 14:28:36,23,24
15333,1,2025-04-30 14:28:37,24,24
15334,2,2025-04-30 14:28:37,23,24
15335,1,2025-04-30 14:28:38,24,24
15336,2,2025-04-30 14:28:38,23,24
15337,1,2025-04-30 14:28:39,24,24
15338,2,2025-04-30 14:28:39,23,24
15339,1,2025-04-30 14:28:40,24,24
15340,2,2025-04-30 14:28:40,23,24
15341,1,2025-04-30 14:28:41,24,24
15342,2,2025-04-30 14:28:41,23,24
15343,1,2025-04-30 14:28:42,24,24
15344,2,2025-04-30 14:28:42,23,24
15345,1,2025-04-30 14:28:43,24,24
15346,2,2025-04-30 14:28:43,23,24
15347,1,2025-04-30 14:28:44,24,24
15348,2,2025-04-30 14:28:44,23,24
15349,1,2025-04-30 14:28:45,24,24
15350,2,2025-04-30 14:28:45,23,24
15351,1,2025-04-30 14:28:46,24,24
15352,2,2025-04-30 14:28:46,23,24
15353,1,2025-04-30 14:28:47,24,24
15354,2,2025-04-30 14:28:47,23,24
15355,1,2025-04-30 14:28:48,24,24
15356,2,2025-04-30 14:28:48,23,24
15357,1,2025-04-30 14:28:49,24,24
15358,2,2025-04-30 14:28:49,23,24
15359,1,2025-04-30 14:28:50,24,24
15360,2,2025-04-30 14:28:50,23,24
15361,1,2025-04-30 14:28:51,24,24
15362,2,2025-04-30 14:28:51,23,24
15363,1,2025-04-30 14:28:52,24,24
15364,2,2025-04-30 14:28:52,23,24
15365,1,2025-04-30 14:28:53,24,24
15366,2,2025-04-30 14:28:53,23,24
15367,1,2025-04-30 14:28:54,24,24
15368,2,2025-04-30 14:28:54,23,24
15369,1,2025-04-30 14:28:55,24,24
15370,2,2025-04-30 14:28:55,23,24
15371,1,2025-04-30 14:28:56,24,24
15372,2,2025-04-30 14:28:56,23,24
15373,1,2025-04-30 14:28:57,24,24
15374,2,2025-04-30 14:28:57,23,24
15375,1,2025-04-30 14:28:58,24,24
15376,2,2025-04-30 14:28:58,23,24
15377,1,2025-04-30 14:28:59,24,24
15378,2,2025-04-30 14:28:59,23,24
15379,1,2025-04-30 14:29:00,24,24
15380,2,2025-04-30 14:29:00,23,24
15381,1,2025-04-30 14:29:01,24,24
15382,2,2025-04-30 14:29:01,23,24
15383,1,2025-04-30 14:29:02,24,24
15384,2,2025-04-30 14:29:02,23,24
15385,1,2025-04-30 14:29:03,24,24
15386,2,2025-04-30 14:29:03,23,24
15387,1,2025-04-30 14:29:04,24,24
15388,2,2025-04-30 14:29:04,23,24
15389,1,2025-04-30 14:29:05,24,24
15390,2,2025-04-30 14:29:05,23,24
15391,1,2025-04-30 14:29:06,24,24
15392,2,2025-04-30 14:29:06,23,24
15393,1,2025-04-30 14:29:07,24,24
15394,2,2025-04-30 14:29:07,23,24
15395,1,2025-04-30 14:29:08,24,24
15396,2,2025-04-30 14:29:08,23,24
15397,1,2025-04-30 14:29:09,24,24
15398,2,2025-04-30 14:29:09,23,24
15399,1,2025-04-30 14:29:10,24,24
15400,2,2025-04-30 14:29:10,23,24
15401,1,2025-04-30 14:29:11,24,24
15402,2,2025-04-30 14:29:11,23,24
15403,1,2025-04-30 14:29:12,24,24
15404,2,2025-04-30 14:29:12,23,24
15405,1,2025-04-30 14:29:13,24,24
15406,2,2025-04-30 14:29:13,23,24
15407,1,2025-04-30 14:29:14,24,24
15408,2,2025-04-30 14:29:14,23,24
15409,1,2025-04-30 14:29:15,24,24
15410,2,2025-04-30 14:29:15,23,24
15411,1,2025-04-30 14:29:16,24,24
15412,2,2025-04-30 14:29:16,23,24
15413,1,2025-04-30 14:29:17,24,24
15414,2,2025-04-30 14:29:17,23,24
15415,1,2025-04-30 14:29:18,24,24
15416,2,2025-04-30 14:29:18,23,24
15417,1,2025-04-30 14:29:19,24,24
15418,2,2025-04-30 14:29:19,23,24
15419,1,2025-04-30 14:29:20,24,24
15420,2,2025-04-30 14:29:20,23,24
15421,1,2025-04-30 14:29:21,24,24
15422,2,2025-04-30 14:29:21,23,24
15423,1,2025-04-30 14:29:22,24,24
15424,2,2025-04-30 14:29:22,23,24
15425,1,2025-04-30 14:29:23,24,24
15426,2,2025-04-30 14:29:23,23,24
15427,1,2025-04-30 14:29:24,24,24
15428,2,2025-04-30 14:29:24,23,24
15429,1,2025-04-30 14:29:25,24,24
15430,2,2025-04-30 14:29:25,23,24
15431,1,2025-04-30 14:29:26,24,24
15432,2,2025-04-30 14:29:26,23,24
15433,1,2025-04-30 14:29:27,24,24
15434,2,2025-04-30 14:29:27,23,24
15435,1,2025-04-30 14:29:28,24,24
15436,2,2025-04-30 14:29:28,23,24
15437,1,2025-04-30 14:29:29,24,24
15438,2,2025-04-30 14:29:29,23,24
15439,1,2025-04-30 14:29:30,24,24
15440,2,2025-04-30 14:29:30,23,24
15441,1,2025-04-30 14:29:31,24,24
15442,2,2025-04-30 14:29:31,23,24
15443,1,2025-04-30 14:29:32,24,24
15444,2,2025-04-30 14:29:32,23,24
15445,1,2025-04-30 14:29:33,24,24
15446,2,2025-04-30 14:29:33,23,24
15447,1,2025-04-30 14:29:34,24,24
15448,2,2025-04-30 14:29:34,23,24
15449,1,2025-04-30 14:29:35,24,24
15450,2,2025-04-30 14:29:35,23,24
15451,1,2025-04-30 14:29:36,24,24
15452,2,2025-04-30 14:29:36,23,24
15453,1,2025-04-30 14:29:37,24,24
15454,2,2025-04-30 14:29:37,23,24
15455,1,2025-04-30 14:29:38,24,24
15456,2,2025-04-30 14:29:38,23,24
15457,1,2025-04-30 14:29:39,24,24
15458,2,2025-04-30 14:29:39,23,24
15459,1,2025-04-30 14:29:40,24,24
15460,2,2025-04-30 14:29:40,23,24
15461,1,2025-04-30 14:29:41,24,24
15462,2,2025-04-30 14:29:41,23,24
15463,1,2025-04-30 14:29:42,24,24
15464,2,2025-04-30 14:29:42,23,24
15465,1,2025-04-30 14:29:43,24,24
15466,2,2025-04-30 14:29:43,23,24
15467,1,2025-04-30 14:29:44,24,24
15468,2,2025-04-30 14:29:44,23,24
15469,1,2025-04-30 14:29:45,24,24
15470,2,2025-04-30 14:29:45,23,24
15471,1,2025-04-30 14:29:46,24,24
15472,2,2025-04-30 14:29:46,23,24
15473,1,2025-04-30 14:29:47,24,24
15474,2,2025-04-30 14:29:47,23,24
15475,1,2025-04-30 14:29:48,24,24
15476,2,2025-04-30 14:29:48,23,24
15477,1,2025-04-30 14:29:49,24,24
15478,2,2025-04-30 14:29:49,23,24
15479,1,2025-04-30 14:29:50,24,24
15480,2,2025-04-30 14:29:50,23,24
15481,1,2025-04-30 14:29:51,24,24
15482,2,2025-04-30 14:29:51,23,24
15483,1,2025-04-30 14:29:52,24,24
15484,2,2025-04-30 14:29:52,23,24
15485,1,2025-04-30 14:29:53,24,24
15486,2,2025-04-30 14:29:53,23,24
15487,1,2025-04-30 14:29:54,24,24
15488,2,2025-04-30 14:29:54,23,24
15489,1,2025-04-30 14:29:56,24,24
15490,2,2025-04-30 14:29:56,23,24
15491,1,2025-04-30 14:29:57,24,24
15492,2,2025-04-30 14:29:57,23,24
15493,1,2025-04-30 14:29:58,24,24
15494,2,2025-04-30 14:29:58,23,24
15495,1,2025-04-30 14:29:59,24,24
15496,2,2025-04-30 14:29:59,23,24
15497,1,2025-04-30 14:30:00,24,24
15498,2,2025-04-30 14:30:00,23,24
15499,1,2025-04-30 14:30:01,24,24
15500,2,2025-04-30 14:30:01,23,24
15501,1,2025-04-30 14:30:02,24,24
15502,2,2025-04-30 14:30:02,23,24
15503,1,2025-04-30 14:30:03,24,24
15504,2,2025-04-30 14:30:03,23,24
15505,1,2025-04-30 14:30:04,24,24
15506,2,2025-04-30 14:30:04,23,24
15507,1,2025-04-30 14:30:05,24,24
15508,2,2025-04-30 14:30:05,23,24
15509,1,2025-04-30 14:30:06,24,24
15510,2,2025-04-30 14:30:06,23,24
15511,1,2025-04-30 14:30:07,24,24
15512,2,2025-04-30 14:30:07,23,24
15513,1,2025-04-30 14:30:08,24,24
15514,2,2025-04-30 14:30:08,23,24
15515,1,2025-04-30 14:30:09,24,24
15516,2,2025-04-30 14:30:09,23,24
15517,1,2025-04-30 14:30:10,24,24
15518,2,2025-04-30 14:30:10,23,24
15519,1,2025-04-30 14:30:11,24,24
15520,2,2025-04-30 14:30:11,23,24
15521,1,2025-04-30 14:30:12,24,24
15522,2,2025-04-30 14:30:12,23,24
15523,1,2025-04-30 14:30:13,24,24
15524,2,2025-04-30 14:30:13,23,24
15525,1,2025-04-30 14:30:14,24,24
15526,2,2025-04-30 14:30:14,23,24
15527,1,2025-04-30 14:30:15,24,24
15528,2,2025-04-30 14:30:15,23,24
15529,1,2025-04-30 14:30:16,24,24
15530,2,2025-04-30 14:30:16,23,24
15531,1,2025-04-30 14:30:17,24,24
15532,2,2025-04-30 14:30:17,23,24
15533,1,2025-04-30 14:30:18,24,24
15534,2,2025-04-30 14:30:18,23,24
15535,1,2025-04-30 14:30:19,24,24
15536,2,2025-04-30 14:30:19,23,24
15537,1,2025-04-30 14:30:20,24,24
15538,2,2025-04-30 14:30:20,23,24
15539,1,2025-04-30 14:30:21,24,24
15540,2,2025-04-30 14:30:21,23,24
15541,1,2025-04-30 14:30:22,24,24
15542,2,2025-04-30 14:30:22,23,24
15543,1,2025-04-30 14:30:23,24,24
15544,2,2025-04-30 14:30:23,23,24
15545,1,2025-04-30 14:30:24,24,24
15546,2,2025-04-30 14:30:24,23,24
15547,1,2025-04-30 14:30:25,24,24
15548,2,2025-04-30 14:30:25,23,24
15549,1,2025-04-30 14:30:26,24,24
15550,2,2025-04-30 14:30:26,23,24
15551,1,2025-04-30 14:30:27,24,24
