idx,sensor_id,measured_at,temperature,humidity
61,1,2025-04-29 19:19:50,23,36
62,2,2025-04-29 19:19:50,23,19
63,1,2025-04-29 19:19:51,23,36
64,2,2025-04-29 19:19:51,23,19
65,1,2025-04-29 19:19:52,23,36
66,2,2025-04-29 19:19:52,23,19
67,1,2025-04-29 19:19:53,23,36
68,2,2025-04-29 19:19:53,23,19
69,1,2025-04-29 19:19:54,23,36
70,2,2025-04-29 19:19:54,23,19
71,1,2025-04-29 19:19:55,23,36
72,2,2025-04-29 19:19:55,23,19
73,1,2025-04-29 19:19:56,23,36
74,2,2025-04-29 19:19:56,23,19
75,1,2025-04-29 19:19:57,23,36
76,2,2025-04-29 19:19:57,23,19
77,1,2025-04-29 19:19:58,23,36
78,2,2025-04-29 19:19:58,23,19
79,1,2025-04-29 19:19:59,23,36
80,2,2025-04-29 19:19:59,23,19
