idx,sensor_id,measured_at,temperature,humidity
5001,1,2025-04-30 13:01:39,24,23
5002,2,2025-04-30 13:01:39,24,20
5003,1,2025-04-30 13:01:40,24,23
5004,2,2025-04-30 13:01:40,24,20
5005,1,2025-04-30 13:01:41,24,23
5006,2,2025-04-30 13:01:41,24,20
5007,1,2025-04-30 13:01:42,24,23
5008,2,2025-04-30 13:01:42,24,20
5009,1,2025-04-30 13:01:43,24,23
5010,2,2025-04-30 13:01:43,24,20
5011,1,2025-04-30 13:01:44,24,23
5012,2,2025-04-30 13:01:44,24,20
5013,1,2025-04-30 13:01:45,24,23
5014,2,2025-04-30 13:01:45,24,20
5015,1,2025-04-30 13:01:46,24,23
5016,2,2025-04-30 13:01:46,24,20
5017,1,2025-04-30 13:01:47,24,23
5018,2,2025-04-30 13:01:47,24,20
5019,1,2025-04-30 13:01:48,24,23
5020,2,2025-04-30 13:01:48,24,20
5021,1,2025-04-30 13:01:49,24,23
5022,2,2025-04-30 13:01:49,24,20
5023,1,2025-04-30 13:01:50,24,23
5024,2,2025-04-30 13:01:50,24,20
5025,1,2025-04-30 13:01:51,24,23
5026,2,2025-04-30 13:01:51,24,20
5027,1,2025-04-30 13:01:52,24,23
5028,2,2025-04-30 13:01:52,24,20
5029,1,2025-04-30 13:01:53,24,23
5030,2,2025-04-30 13:01:53,24,20
5031,1,2025-04-30 13:01:54,24,23
5032,2,2025-04-30 13:01:54,24,20
5033,1,2025-04-30 13:01:55,24,23
5034,2,2025-04-30 13:01:55,24,20
5035,1,2025-04-30 13:01:56,24,23
5036,2,2025-04-30 13:01:56,24,20
5037,1,2025-04-30 13:01:57,24,23
5038,2,2025-04-30 13:01:57,24,20
5039,1,2025-04-30 13:01:58,24,23
5040,2,2025-04-30 13:01:58,24,20
5041,1,2025-04-30 13:01:59,24,23
5042,2,2025-04-30 13:01:59,24,20
5043,1,2025-04-30 13:02:00,24,23
5044,2,2025-04-30 13:02:00,24,20
5045,1,2025-04-30 13:02:01,24,23
5046,2,2025-04-30 13:02:01,24,20
5047,1,2025-04-30 13:02:02,24,23
5048,2,2025-04-30 13:02:02,24,20
5049,1,2025-04-30 13:02:03,24,23
5050,2,2025-04-30 13:02:03,24,20
