idx,sensor_id,measured_at,temperature,humidity
21,1,2025-04-29 19:16:10,23,36
22,2,2025-04-29 19:16:10,23,19
23,1,2025-04-29 19:16:11,23,36
24,2,2025-04-29 19:16:11,23,19
25,1,2025-04-29 19:16:12,23,36
26,2,2025-04-29 19:16:12,23,19
27,1,2025-04-29 19:16:13,23,36
28,2,2025-04-29 19:16:13,23,19
29,1,2025-04-29 19:16:14,23,36
30,2,2025-04-29 19:16:14,23,19
31,1,2025-04-29 19:16:15,23,36
32,2,2025-04-29 19:16:15,23,19
33,1,2025-04-29 19:16:16,23,36
34,2,2025-04-29 19:16:16,23,19
35,1,2025-04-29 19:16:17,23,36
36,2,2025-04-29 19:16:17,23,19
37,1,2025-04-29 19:16:18,23,36
38,2,2025-04-29 19:16:18,23,19
39,1,2025-04-29 19:16:19,23,36
40,2,2025-04-29 19:16:19,23,19
