idx,sensor_id,measured_at,temperature,humidity
41,1,2025-04-29 19:16:20,23,36
42,2,2025-04-29 19:16:20,23,19
43,1,2025-04-29 19:16:21,23,36
44,2,2025-04-29 19:16:21,23,19
45,1,2025-04-29 19:16:22,23,36
46,2,2025-04-29 19:16:22,23,19
47,1,2025-04-29 19:16:23,23,36
48,2,2025-04-29 19:16:23,23,19
49,1,2025-04-29 19:16:24,23,36
50,2,2025-04-29 19:16:24,23,19
51,1,2025-04-29 19:16:25,23,36
52,2,2025-04-29 19:16:25,23,19
53,1,2025-04-29 19:16:26,23,36
54,2,2025-04-29 19:16:26,23,19
55,1,2025-04-29 19:16:27,23,36
56,2,2025-04-29 19:16:27,23,19
57,1,2025-04-29 19:16:28,23,36
58,2,2025-04-29 19:16:28,23,19
59,1,2025-04-29 19:16:29,23,36
60,2,2025-04-29 19:16:29,23,19
