idx,sensor_id,measured_at,temperature,humidity
13001,1,2025-04-30 14:08:58,24,24
13002,2,2025-04-30 14:08:58,23,24
13003,1,2025-04-30 14:08:59,24,24
13004,2,2025-04-30 14:08:59,23,24
13005,1,2025-04-30 14:09:00,24,24
13006,2,2025-04-30 14:09:00,23,24
13007,1,2025-04-30 14:09:01,24,24
13008,2,2025-04-30 14:09:01,23,24
13009,1,2025-04-30 14:09:02,24,24
13010,2,2025-04-30 14:09:02,23,24
13011,1,2025-04-30 14:09:03,24,24
13012,2,2025-04-30 14:09:03,23,24
13013,1,2025-04-30 14:09:04,24,24
13014,2,2025-04-30 14:09:04,23,24
13015,1,2025-04-30 14:09:05,24,24
13016,2,2025-04-30 14:09:05,23,24
13017,1,2025-04-30 14:09:06,24,24
13018,2,2025-04-30 14:09:06,23,24
13019,1,2025-04-30 14:09:07,24,24
13020,2,2025-04-30 14:09:07,23,24
13021,1,2025-04-30 14:09:08,24,24
13022,2,2025-04-30 14:09:08,23,24
13023,1,2025-04-30 14:09:09,24,24
13024,2,2025-04-30 14:09:09,23,24
13025,1,2025-04-30 14:09:10,24,24
13026,2,2025-04-30 14:09:10,23,24
13027,1,2025-04-30 14:09:11,24,24
13028,2,2025-04-30 14:09:11,23,24
13029,1,2025-04-30 14:09:12,24,24
13030,2,2025-04-30 14:09:12,23,24
13031,1,2025-04-30 14:09:13,24,24
13032,2,2025-04-30 14:09:13,23,24
13033,1,2025-04-30 14:09:14,24,24
13034,2,2025-04-30 14:09:14,23,24
13035,1,2025-04-30 14:09:15,24,24
13036,2,2025-04-30 14:09:15,23,24
13037,1,2025-04-30 14:09:16,24,24
13038,2,2025-04-30 14:09:16,23,24
13039,1,2025-04-30 14:09:17,24,24
13040,2,2025-04-30 14:09:17,23,24
13041,1,2025-04-30 14:09:18,24,24
13042,2,2025-04-30 14:09:18,23,24
13043,1,2025-04-30 14:09:19,24,24
13044,2,2025-04-30 14:09:19,23,24
13045,1,2025-04-30 14:09:20,24,24
13046,2,2025-04-30 14:09:20,23,24
13047,1,2025-04-30 14:09:21,24,24
13048,2,2025-04-30 14:09:21,23,24
13049,1,2025-04-30 14:09:22,24,24
13050,2,2025-04-30 14:09:22,23,24
13051,1,2025-04-30 14:09:23,24,24
13052,2,2025-04-30 14:09:23,23,24
13053,1,2025-04-30 14:09:24,24,24
13054,2,2025-04-30 14:09:24,23,24
13055,1,2025-04-30 14:09:25,24,24
13056,2,2025-04-30 14:09:25,23,24
13057,1,2025-04-30 14:09:26,24,24
13058,2,2025-04-30 14:09:26,23,24
13059,1,2025-04-30 14:09:27,24,24
13060,2,2025-04-30 14:09:27,23,24
13061,1,2025-04-30 14:09:28,24,24
13062,2,2025-04-30 14:09:28,23,24
13063,1,2025-04-30 14:09:29,24,24
13064,2,2025-04-30 14:09:29,23,24
13065,1,2025-04-30 14:09:30,24,24
13066,2,2025-04-30 14:09:30,23,24
13067,1,2025-04-30 14:09:31,24,24
13068,2,2025-04-30 14:09:31,23,24
13069,1,2025-04-30 14:09:32,24,24
13070,2,2025-04-30 14:09:32,23,24
13071,1,2025-04-30 14:09:33,24,24
13072,2,2025-04-30 14:09:33,23,24
13073,1,2025-04-30 14:09:34,24,24
13074,2,2025-04-30 14:09:34,23,24
13075,1,2025-04-30 14:09:35,24,24
13076,2,2025-04-30 14:09:35,23,24
13077,1,2025-04-30 14:09:36,24,24
13078,2,2025-04-30 14:09:36,23,24
13079,1,2025-04-30 14:09:37,24,24
13080,2,2025-04-30 14:09:37,23,24
13081,1,2025-04-30 14:09:38,24,24
13082,2,2025-04-30 14:09:38,23,24
13083,1,2025-04-30 14:09:39,24,24
13084,2,2025-04-30 14:09:39,23,24
13085,1,2025-04-30 14:09:40,24,24
13086,2,2025-04-30 14:09:40,23,24
13087,1,2025-04-30 14:09:41,24,24
13088,2,2025-04-30 14:09:41,23,24
13089,1,2025-04-30 14:09:42,24,24
13090,2,2025-04-30 14:09:42,23,24
13091,1,2025-04-30 14:09:43,24,24
13092,2,2025-04-30 14:09:43,23,24
13093,1,2025-04-30 14:09:44,24,24
13094,2,2025-04-30 14:09:44,23,24
13095,1,2025-04-30 14:09:45,24,24
13096,2,2025-04-30 14:09:45,23,24
13097,1,2025-04-30 14:09:46,24,24
13098,2,2025-04-30 14:09:46,23,24
13099,1,2025-04-30 14:09:47,24,24
13100,2,2025-04-30 14:09:47,23,24
13101,1,2025-04-30 14:09:48,24,24
13102,2,2025-04-30 14:09:48,23,24
13103,1,2025-04-30 14:09:49,24,24
13104,2,2025-04-30 14:09:49,23,24
13105,1,2025-04-30 14:09:50,24,24
13106,2,2025-04-30 14:09:50,23,24
13107,1,2025-04-30 14:09:51,24,24
13108,2,2025-04-30 14:09:51,23,24
13109,1,2025-04-30 14:09:52,24,24
13110,2,2025-04-30 14:09:52,23,24
13111,1,2025-04-30 14:09:53,24,24
13112,2,2025-04-30 14:09:53,23,24
13113,1,2025-04-30 14:09:54,24,24
13114,2,2025-04-30 14:09:54,23,24
13115,1,2025-04-30 14:09:55,24,24
13116,2,2025-04-30 14:09:55,23,24
13117,1,2025-04-30 14:09:56,24,24
13118,2,2025-04-30 14:09:56,23,24
13119,1,2025-04-30 14:09:57,24,24
13120,2,2025-04-30 14:09:57,23,24
13121,1,2025-04-30 14:09:58,24,24
13122,2,2025-04-30 14:09:58,23,24
13123,1,2025-04-30 14:09:59,24,24
13124,2,2025-04-30 14:09:59,23,24
13125,1,2025-04-30 14:10:00,24,24
13126,2,2025-04-30 14:10:00,23,24
13127,1,2025-04-30 14:10:01,24,24
13128,2,2025-04-30 14:10:01,23,24
13129,1,2025-04-30 14:10:02,24,24
13130,2,2025-04-30 14:10:02,23,24
13131,1,2025-04-30 14:10:03,24,24
13132,2,2025-04-30 14:10:03,23,24
13133,1,2025-04-30 14:10:04,24,24
13134,2,2025-04-30 14:10:04,23,24
13135,1,2025-04-30 14:10:05,24,24
13136,2,2025-04-30 14:10:05,23,24
13137,1,2025-04-30 14:10:06,24,24
13138,2,2025-04-30 14:10:06,23,24
13139,1,2025-04-30 14:10:07,24,24
13140,2,2025-04-30 14:10:07,23,24
13141,1,2025-04-30 14:10:08,24,24
13142,2,2025-04-30 14:10:08,23,24
13143,1,2025-04-30 14:10:09,24,24
13144,2,2025-04-30 14:10:09,23,24
13145,1,2025-04-30 14:10:10,24,24
13146,2,2025-04-30 14:10:10,23,24
13147,1,2025-04-30 14:10:11,24,24
13148,2,2025-04-30 14:10:11,23,24
13149,1,2025-04-30 14:10:12,24,24
13150,2,2025-04-30 14:10:12,23,24
13151,1,2025-04-30 14:10:13,24,24
13152,2,2025-04-30 14:10:13,23,24
13153,1,2025-04-30 14:10:14,24,24
13154,2,2025-04-30 14:10:14,23,24
13155,1,2025-04-30 14:10:15,24,24
13156,2,2025-04-30 14:10:15,23,24
13157,1,2025-04-30 14:10:16,24,24
13158,2,2025-04-30 14:10:16,23,24
13159,1,2025-04-30 14:10:17,24,24
13160,2,2025-04-30 14:10:17,23,24
