idx,sensor_id,measured_at,temperature,humidity
1001,1,2025-04-30 12:28:00,25,26
1002,2,2025-04-30 12:28:00,24,20
1003,1,2025-04-30 12:28:01,25,26
1004,2,2025-04-30 12:28:01,24,20
1005,1,2025-04-30 12:28:02,25,26
1006,2,2025-04-30 12:28:02,24,20
1007,1,2025-04-30 12:28:03,25,26
1008,2,2025-04-30 12:28:03,24,20
1009,1,2025-04-30 12:28:04,25,25
1010,2,2025-04-30 12:28:04,24,20
1011,1,2025-04-30 12:28:05,25,25
1012,2,2025-04-30 12:28:05,24,20
1013,1,2025-04-30 12:28:06,25,25
1014,2,2025-04-30 12:28:06,24,20
1015,1,2025-04-30 12:28:07,25,25
1016,2,2025-04-30 12:28:07,24,20
1017,1,2025-04-30 12:28:08,25,25
1018,2,2025-04-30 12:28:08,24,20
1019,1,2025-04-30 12:28:09,25,25
1020,2,2025-04-30 12:28:09,24,20
1021,1,2025-04-30 12:28:10,25,25
1022,2,2025-04-30 12:28:10,24,20
1023,1,2025-04-30 12:28:11,25,24
1024,2,2025-04-30 12:28:11,24,20
1025,1,2025-04-30 12:28:12,25,24
1026,2,2025-04-30 12:28:12,24,20
1027,1,2025-04-30 12:28:13,25,24
1028,2,2025-04-30 12:28:13,24,20
1029,1,2025-04-30 12:28:14,25,24
1030,2,2025-04-30 12:28:14,24,20
1031,1,2025-04-30 12:28:15,25,24
1032,2,2025-04-30 12:28:15,24,20
1033,1,2025-04-30 12:28:16,25,24
1034,2,2025-04-30 12:28:16,24,20
1035,1,2025-04-30 12:28:17,25,24
1036,2,2025-04-30 12:28:17,24,20
1037,1,2025-04-30 12:28:18,25,24
1038,2,2025-04-30 12:28:18,24,20
1039,1,2025-04-30 12:28:19,25,24
1040,2,2025-04-30 12:28:19,24,20
1041,1,2025-04-30 12:28:20,25,24
1042,2,2025-04-30 12:28:20,24,20
1043,1,2025-04-30 12:28:21,25,24
1044,2,2025-04-30 12:28:21,24,20
1045,1,2025-04-30 12:28:22,25,24
1046,2,2025-04-30 12:28:22,24,20
1047,1,2025-04-30 12:28:23,25,24
1048,2,2025-04-30 12:28:23,24,20
1049,1,2025-04-30 12:28:24,25,24
1050,2,2025-04-30 12:28:24,24,20
1051,1,2025-04-30 12:28:25,25,24
1052,2,2025-04-30 12:28:25,24,20
1053,1,2025-04-30 12:28:26,25,24
1054,2,2025-04-30 12:28:26,24,20
1055,1,2025-04-30 12:28:27,25,24
1056,2,2025-04-30 12:28:27,24,20
1057,1,2025-04-30 12:28:28,25,24
1058,2,2025-04-30 12:28:28,24,20
1059,1,2025-04-30 12:28:29,25,24
1060,2,2025-04-30 12:28:29,24,20
1061,1,2025-04-30 12:28:30,25,24
1062,2,2025-04-30 12:28:30,24,20
1063,1,2025-04-30 12:28:31,25,24
1064,2,2025-04-30 12:28:31,24,20
1065,1,2025-04-30 12:28:32,25,24
1066,2,2025-04-30 12:28:32,24,20
1067,1,2025-04-30 12:28:33,25,24
1068,2,2025-04-30 12:28:33,24,20
1069,1,2025-04-30 12:28:34,25,24
1070,2,2025-04-30 12:28:34,24,20
1071,1,2025-04-30 12:28:35,25,24
1072,2,2025-04-30 12:28:35,24,20
1073,1,2025-04-30 12:28:36,25,24
1074,2,2025-04-30 12:28:36,24,20
1075,1,2025-04-30 12:28:37,25,24
1076,2,2025-04-30 12:28:37,24,20
1077,1,2025-04-30 12:28:38,25,24
1078,2,2025-04-30 12:28:38,24,20
1079,1,2025-04-30 12:28:39,25,24
1080,2,2025-04-30 12:28:39,24,20
1081,1,2025-04-30 12:28:40,25,24
1082,2,2025-04-30 12:28:40,24,20
1083,1,2025-04-30 12:28:41,25,24
1084,2,2025-04-30 12:28:41,24,20
1085,1,2025-04-30 12:28:42,25,24
1086,2,2025-04-30 12:28:42,24,20
1087,1,2025-04-30 12:28:43,25,24
1088,2,2025-04-30 12:28:43,24,20
1089,1,2025-04-30 12:28:44,25,24
1090,2,2025-04-30 12:28:44,24,20
1091,1,2025-04-30 12:28:45,25,24
1092,2,2025-04-30 12:28:45,24,20
1093,1,2025-04-30 12:28:46,25,24
1094,2,2025-04-30 12:28:46,24,20
1095,1,2025-04-30 12:28:47,25,24
1096,2,2025-04-30 12:28:47,24,20
1097,1,2025-04-30 12:28:48,25,24
1098,2,2025-04-30 12:28:48,24,20
1099,1,2025-04-30 12:28:49,25,24
1100,2,2025-04-30 12:28:49,24,20
1101,1,2025-04-30 12:28:50,25,24
1102,2,2025-04-30 12:28:50,24,20
1103,1,2025-04-30 12:28:51,25,24
1104,2,2025-04-30 12:28:51,24,20
1105,1,2025-04-30 12:28:52,25,24
1106,2,2025-04-30 12:28:52,24,20
1107,1,2025-04-30 12:28:53,25,24
1108,2,2025-04-30 12:28:53,24,20
1109,1,2025-04-30 12:28:54,25,24
1110,2,2025-04-30 12:28:54,24,20
1111,1,2025-04-30 12:28:55,25,24
1112,2,2025-04-30 12:28:55,24,20
1113,1,2025-04-30 12:28:56,25,24
1114,2,2025-04-30 12:28:56,24,20
1115,1,2025-04-30 12:28:57,25,24
1116,2,2025-04-30 12:28:57,24,20
1117,1,2025-04-30 12:28:58,25,24
1118,2,2025-04-30 12:28:58,24,20
1119,1,2025-04-30 12:28:59,25,24
1120,2,2025-04-30 12:28:59,24,20
1121,1,2025-04-30 12:29:00,25,24
1122,2,2025-04-30 12:29:00,24,20
1123,1,2025-04-30 12:29:01,25,24
1124,2,2025-04-30 12:29:01,24,20
1125,1,2025-04-30 12:29:02,25,28
1126,2,2025-04-30 12:29:02,24,20
1127,1,2025-04-30 12:29:03,25,28
1128,2,2025-04-30 12:29:03,24,20
1129,1,2025-04-30 12:29:04,25,28
1130,2,2025-04-30 12:29:04,24,20
