idx,sensor_id,measured_at,temperature,humidity
1,1,2025-04-30 12:19:35,28,29
2,2,2025-04-30 12:19:35,25,20
3,1,2025-04-30 12:19:36,28,28
4,2,2025-04-30 12:19:36,25,20
5,1,2025-04-30 12:19:37,28,28
6,2,2025-04-30 12:19:37,25,20
7,1,2025-04-30 12:19:38,28,27
8,2,2025-04-30 12:19:38,25,19
9,1,2025-04-30 12:19:39,28,26
10,2,2025-04-30 12:19:39,25,19
11,1,2025-04-30 12:19:40,28,25
12,2,2025-04-30 12:19:40,25,19
13,1,2025-04-30 12:19:41,28,25
14,2,2025-04-30 12:19:41,25,19
15,1,2025-04-30 12:19:42,28,23
16,2,2025-04-30 12:19:42,25,19
17,1,2025-04-30 12:19:43,28,23
18,2,2025-04-30 12:19:43,25,19
19,1,2025-04-30 12:19:44,28,23
20,2,2025-04-30 12:19:44,25,19
21,1,2025-04-30 12:19:45,28,23
22,2,2025-04-30 12:19:45,25,19
23,1,2025-04-30 12:19:46,28,23
24,2,2025-04-30 12:19:46,25,19
25,1,2025-04-30 12:19:47,28,23
26,2,2025-04-30 12:19:47,25,19
27,1,2025-04-30 12:19:48,28,23
28,2,2025-04-30 12:19:48,25,19
29,1,2025-04-30 12:19:49,28,22
30,2,2025-04-30 12:19:49,25,19
31,1,2025-04-30 12:19:50,28,22
32,2,2025-04-30 12:19:50,25,19
33,1,2025-04-30 12:19:51,28,22
34,2,2025-04-30 12:19:51,25,19
35,1,2025-04-30 12:19:52,28,22
36,2,2025-04-30 12:19:52,25,19
37,1,2025-04-30 12:19:53,28,22
38,2,2025-04-30 12:19:53,25,19
39,1,2025-04-30 12:19:54,28,22
40,2,2025-04-30 12:19:54,25,19
41,1,2025-04-30 12:19:55,28,22
42,2,2025-04-30 12:19:55,25,20
43,1,2025-04-30 12:19:56,28,22
44,2,2025-04-30 12:19:56,25,19
45,1,2025-04-30 12:19:57,27,23
46,2,2025-04-30 12:19:57,25,20
47,1,2025-04-30 12:19:58,27,23
48,2,2025-04-30 12:19:58,25,20
49,1,2025-04-30 12:19:59,27,23
50,2,2025-04-30 12:19:59,25,20
51,1,2025-04-30 12:20:00,27,23
52,2,2025-04-30 12:20:00,25,20
53,1,2025-04-30 12:20:01,27,23
54,2,2025-04-30 12:20:01,25,20
55,1,2025-04-30 12:20:02,27,23
56,2,2025-04-30 12:20:02,25,20
57,1,2025-04-30 12:20:03,27,23
58,2,2025-04-30 12:20:03,25,20
59,1,2025-04-30 12:20:04,27,23
60,2,2025-04-30 12:20:04,25,20
61,1,2025-04-30 12:20:05,27,23
62,2,2025-04-30 12:20:05,25,20
63,1,2025-04-30 12:20:06,27,23
64,2,2025-04-30 12:20:06,25,20
65,1,2025-04-30 12:20:07,27,23
66,2,2025-04-30 12:20:07,24,20
67,1,2025-04-30 12:20:08,27,23
68,2,2025-04-30 12:20:08,24,20
69,1,2025-04-30 12:20:09,27,23
70,2,2025-04-30 12:20:09,24,20
71,1,2025-04-30 12:20:10,27,23
72,2,2025-04-30 12:20:10,24,20
73,1,2025-04-30 12:20:11,27,23
74,2,2025-04-30 12:20:11,24,20
75,1,2025-04-30 12:20:12,27,23
76,2,2025-04-30 12:20:12,24,20
77,1,2025-04-30 12:20:13,27,23
78,2,2025-04-30 12:20:13,24,20
79,1,2025-04-30 12:20:14,27,23
80,2,2025-04-30 12:20:14,24,20
81,1,2025-04-30 12:20:15,27,23
82,2,2025-04-30 12:20:15,24,20
83,1,2025-04-30 12:20:16,27,23
84,2,2025-04-30 12:20:16,24,19
85,1,2025-04-30 12:20:17,27,23
86,2,2025-04-30 12:20:17,24,20
87,1,2025-04-30 12:20:18,27,23
88,2,2025-04-30 12:20:18,24,20
89,1,2025-04-30 12:20:19,27,23
90,2,2025-04-30 12:20:19,24,19
91,1,2025-04-30 12:20:20,27,23
92,2,2025-04-30 12:20:20,24,19
93,1,2025-04-30 12:20:21,27,23
94,2,2025-04-30 12:20:21,24,19
95,1,2025-04-30 12:20:22,27,23
96,2,2025-04-30 12:20:22,24,20
97,1,2025-04-30 12:20:23,27,23
98,2,2025-04-30 12:20:23,24,19
99,1,2025-04-30 12:20:24,27,23
100,2,2025-04-30 12:20:24,24,19
101,1,2025-04-30 12:20:25,27,22
102,2,2025-04-30 12:20:25,24,19
103,1,2025-04-30 12:20:26,27,22
104,2,2025-04-30 12:20:26,24,19
105,1,2025-04-30 12:20:27,27,22
106,2,2025-04-30 12:20:27,24,19
107,1,2025-04-30 12:20:28,27,22
108,2,2025-04-30 12:20:28,24,19
109,1,2025-04-30 12:20:29,27,22
110,2,2025-04-30 12:20:29,24,20
111,1,2025-04-30 12:20:30,27,22
112,2,2025-04-30 12:20:30,24,20
113,1,2025-04-30 12:20:31,27,22
114,2,2025-04-30 12:20:31,24,19
115,1,2025-04-30 12:20:32,27,22
116,2,2025-04-30 12:20:32,24,19
117,1,2025-04-30 12:20:33,27,22
118,2,2025-04-30 12:20:33,24,19
119,1,2025-04-30 12:20:34,27,22
120,2,2025-04-30 12:20:34,24,19
121,1,2025-04-30 12:20:35,27,22
122,2,2025-04-30 12:20:35,24,20
123,1,2025-04-30 12:20:36,27,22
124,2,2025-04-30 12:20:36,24,19
125,1,2025-04-30 12:20:37,27,21
126,2,2025-04-30 12:20:37,24,19
127,1,2025-04-30 12:20:38,27,21
128,2,2025-04-30 12:20:38,24,20
129,1,2025-04-30 12:20:39,27,21
130,2,2025-04-30 12:20:39,24,19
131,1,2025-04-30 12:20:40,27,21
132,2,2025-04-30 12:20:40,24,19
133,1,2025-04-30 12:20:41,27,21
134,2,2025-04-30 12:20:41,24,20
135,1,2025-04-30 12:20:42,27,21
136,2,2025-04-30 12:20:42,24,19
137,1,2025-04-30 12:20:43,27,21
138,2,2025-04-30 12:20:43,24,20
139,1,2025-04-30 12:20:44,27,21
140,2,2025-04-30 12:20:44,24,20
141,1,2025-04-30 12:20:45,27,21
142,2,2025-04-30 12:20:45,24,20
143,1,2025-04-30 12:20:46,27,21
144,2,2025-04-30 12:20:46,24,20
145,1,2025-04-30 12:20:47,27,21
146,2,2025-04-30 12:20:47,24,19
147,1,2025-04-30 12:20:48,27,21
148,2,2025-04-30 12:20:48,24,19
149,1,2025-04-30 12:20:50,27,21
150,2,2025-04-30 12:20:50,24,20
151,1,2025-04-30 12:20:51,27,21
152,2,2025-04-30 12:20:51,24,20
153,1,2025-04-30 12:20:52,27,21
154,2,2025-04-30 12:20:52,24,19
155,1,2025-04-30 12:20:53,27,21
156,2,2025-04-30 12:20:53,24,20
157,1,2025-04-30 12:20:54,27,21
158,2,2025-04-30 12:20:54,24,20
159,1,2025-04-30 12:20:55,27,21
160,2,2025-04-30 12:20:55,24,20
161,1,2025-04-30 12:20:56,27,21
162,2,2025-04-30 12:20:56,24,20
163,1,2025-04-30 12:20:57,27,21
164,2,2025-04-30 12:20:57,24,19
165,1,2025-04-30 12:20:58,27,21
166,2,2025-04-30 12:20:58,24,3
167,1,2025-04-30 12:20:59,26,21
168,2,2025-04-30 12:20:59,24,20
169,1,2025-04-30 12:21:00,26,21
170,2,2025-04-30 12:21:00,24,19
171,1,2025-04-30 12:21:01,26,21
172,2,2025-04-30 12:21:01,24,20
173,1,2025-04-30 12:21:02,26,21
174,2,2025-04-30 12:21:02,24,20
175,1,2025-04-30 12:21:03,26,21
176,2,2025-04-30 12:21:03,24,20
177,1,2025-04-30 12:21:04,26,21
178,2,2025-04-30 12:21:04,24,19
179,1,2025-04-30 12:21:05,26,20
180,2,2025-04-30 12:21:05,24,19
181,1,2025-04-30 12:21:06,26,20
182,2,2025-04-30 12:21:06,24,19
183,1,2025-04-30 12:21:07,26,21
184,2,2025-04-30 12:21:07,24,3
185,1,2025-04-30 12:21:08,26,20
186,2,2025-04-30 12:21:08,24,19
187,1,2025-04-30 12:21:09,26,20
188,2,2025-04-30 12:21:09,24,19
189,1,2025-04-30 12:21:10,26,20
190,2,2025-04-30 12:21:10,24,19
191,1,2025-04-30 12:21:11,26,20
192,2,2025-04-30 12:21:11,24,19
193,1,2025-04-30 12:21:12,26,20
194,2,2025-04-30 12:21:12,24,19
195,1,2025-04-30 12:21:13,26,20
196,2,2025-04-30 12:21:13,24,19
197,1,2025-04-30 12:21:14,26,20
198,2,2025-04-30 12:21:14,24,19
199,1,2025-04-30 12:21:15,26,20
200,2,2025-04-30 12:21:15,24,19
201,1,2025-04-30 12:21:16,26,20
202,2,2025-04-30 12:21:16,24,19
203,1,2025-04-30 12:21:17,26,20
204,2,2025-04-30 12:21:17,24,19
205,1,2025-04-30 12:21:18,26,20
206,2,2025-04-30 12:21:18,24,19
207,1,2025-04-30 12:21:19,26,20
208,2,2025-04-30 12:21:19,24,19
209,1,2025-04-30 12:21:20,26,20
210,2,2025-04-30 12:21:20,24,19
211,1,2025-04-30 12:21:21,26,20
212,2,2025-04-30 12:21:21,24,19
213,1,2025-04-30 12:21:22,26,20
214,2,2025-04-30 12:21:22,24,19
215,1,2025-04-30 12:21:23,26,20
216,2,2025-04-30 12:21:23,24,19
217,1,2025-04-30 12:21:24,26,20
218,2,2025-04-30 12:21:24,24,3
219,1,2025-04-30 12:21:25,26,20
220,2,2025-04-30 12:21:25,24,19
221,1,2025-04-30 12:21:26,26,20
222,2,2025-04-30 12:21:26,24,19
223,1,2025-04-30 12:21:27,26,20
224,2,2025-04-30 12:21:27,24,19
225,1,2025-04-30 12:21:28,26,20
226,2,2025-04-30 12:21:28,24,19
227,1,2025-04-30 12:21:29,26,20
228,2,2025-04-30 12:21:29,24,19
229,1,2025-04-30 12:21:30,26,20
230,2,2025-04-30 12:21:30,24,19
231,1,2025-04-30 12:21:31,26,20
232,2,2025-04-30 12:21:31,24,19
233,1,2025-04-30 12:21:32,26,20
234,2,2025-04-30 12:21:32,24,19
235,1,2025-04-30 12:21:33,26,20
236,2,2025-04-30 12:21:33,24,19
237,1,2025-04-30 12:21:34,26,23
238,2,2025-04-30 12:21:34,24,19
239,1,2025-04-30 12:21:35,26,28
240,2,2025-04-30 12:21:35,24,19
241,1,2025-04-30 12:21:36,26,31
242,2,2025-04-30 12:21:36,24,19
243,1,2025-04-30 12:21:37,26,35
244,2,2025-04-30 12:21:37,24,19
245,1,2025-04-30 12:21:38,27,38
246,2,2025-04-30 12:21:38,24,19
247,1,2025-04-30 12:21:39,27,39
248,2,2025-04-30 12:21:39,24,19
249,1,2025-04-30 12:21:40,27,41
250,2,2025-04-30 12:21:40,24,19
251,1,2025-04-30 12:21:41,27,43
252,2,2025-04-30 12:21:41,24,19
253,1,2025-04-30 12:21:42,27,43
254,2,2025-04-30 12:21:42,24,19
255,1,2025-04-30 12:21:43,28,42
256,2,2025-04-30 12:21:43,24,19
257,1,2025-04-30 12:21:44,28,42
258,2,2025-04-30 12:21:44,24,19
259,1,2025-04-30 12:21:45,28,42
260,2,2025-04-30 12:21:45,24,19
261,1,2025-04-30 12:21:46,28,42
262,2,2025-04-30 12:21:46,24,19
263,1,2025-04-30 12:21:47,28,41
264,2,2025-04-30 12:21:47,24,19
265,1,2025-04-30 12:21:48,28,42
266,2,2025-04-30 12:21:48,24,19
267,1,2025-04-30 12:21:49,28,40
268,2,2025-04-30 12:21:49,24,19
269,1,2025-04-30 12:21:50,28,38
270,2,2025-04-30 12:21:50,24,19
271,1,2025-04-30 12:21:51,28,36
272,2,2025-04-30 12:21:51,24,19
273,1,2025-04-30 12:21:52,28,35
274,2,2025-04-30 12:21:52,24,19
275,1,2025-04-30 12:21:53,28,34
276,2,2025-04-30 12:21:53,24,19
277,1,2025-04-30 12:21:54,28,33
278,2,2025-04-30 12:21:54,24,19
279,1,2025-04-30 12:21:55,28,32
280,2,2025-04-30 12:21:55,24,19
281,1,2025-04-30 12:21:56,27,32
282,2,2025-04-30 12:21:56,24,19
283,1,2025-04-30 12:21:57,27,32
284,2,2025-04-30 12:21:57,24,19
285,1,2025-04-30 12:21:58,27,31
286,2,2025-04-30 12:21:58,24,20
287,1,2025-04-30 12:21:59,27,30
288,2,2025-04-30 12:21:59,24,20
289,1,2025-04-30 12:22:00,27,30
290,2,2025-04-30 12:22:00,24,20
291,1,2025-04-30 12:22:01,27,30
292,2,2025-04-30 12:22:01,24,20
293,1,2025-04-30 12:22:02,27,30
294,2,2025-04-30 12:22:02,24,20
295,1,2025-04-30 12:22:03,27,31
296,2,2025-04-30 12:22:03,24,20
297,1,2025-04-30 12:22:04,27,31
298,2,2025-04-30 12:22:04,24,20
299,1,2025-04-30 12:22:05,27,31
300,2,2025-04-30 12:22:05,24,20
301,1,2025-04-30 12:22:06,27,31
302,2,2025-04-30 12:22:06,24,20
303,1,2025-04-30 12:22:07,27,32
304,2,2025-04-30 12:22:07,24,20
305,1,2025-04-30 12:22:08,27,32
306,2,2025-04-30 12:22:08,8,20
307,1,2025-04-30 12:22:09,27,32
308,2,2025-04-30 12:22:09,8,20
309,1,2025-04-30 12:22:10,27,32
310,2,2025-04-30 12:22:10,24,20
311,1,2025-04-30 12:22:11,27,33
312,2,2025-04-30 12:22:11,24,20
313,1,2025-04-30 12:22:12,27,33
314,2,2025-04-30 12:22:12,24,20
315,1,2025-04-30 12:22:13,27,33
316,2,2025-04-30 12:22:13,24,20
317,1,2025-04-30 12:22:14,27,33
318,2,2025-04-30 12:22:14,24,20
319,1,2025-04-30 12:22:15,27,33
320,2,2025-04-30 12:22:15,24,20
321,1,2025-04-30 12:22:16,27,33
322,2,2025-04-30 12:22:16,24,20
323,1,2025-04-30 12:22:17,27,33
324,2,2025-04-30 12:22:17,24,20
325,1,2025-04-30 12:22:18,27,33
326,2,2025-04-30 12:22:18,24,20
327,1,2025-04-30 12:22:19,27,34
328,2,2025-04-30 12:22:19,24,20
329,1,2025-04-30 12:22:20,27,34
330,2,2025-04-30 12:22:20,24,20
331,1,2025-04-30 12:22:21,27,34
332,2,2025-04-30 12:22:21,24,20
333,1,2025-04-30 12:22:22,27,34
334,2,2025-04-30 12:22:22,24,20
335,1,2025-04-30 12:22:23,27,33
336,2,2025-04-30 12:22:23,24,20
337,1,2025-04-30 12:22:24,27,33
338,2,2025-04-30 12:22:24,24,20
339,1,2025-04-30 12:22:25,27,33
340,2,2025-04-30 12:22:25,24,20
341,1,2025-04-30 12:22:26,27,33
342,2,2025-04-30 12:22:26,24,20
343,1,2025-04-30 12:22:27,27,33
344,2,2025-04-30 12:22:27,24,20
345,1,2025-04-30 12:22:28,27,33
346,2,2025-04-30 12:22:28,24,20
347,1,2025-04-30 12:22:29,26,33
348,2,2025-04-30 12:22:29,24,20
349,1,2025-04-30 12:22:30,26,33
350,2,2025-04-30 12:22:30,24,20
351,1,2025-04-30 12:22:31,26,33
352,2,2025-04-30 12:22:31,24,20
353,1,2025-04-30 12:22:32,26,32
354,2,2025-04-30 12:22:32,24,20
355,1,2025-04-30 12:22:33,26,32
356,2,2025-04-30 12:22:33,24,20
357,1,2025-04-30 12:22:34,26,32
358,2,2025-04-30 12:22:34,24,20
359,1,2025-04-30 12:22:35,26,33
360,2,2025-04-30 12:22:35,24,20
361,1,2025-04-30 12:22:36,26,33
362,2,2025-04-30 12:22:36,24,20
363,1,2025-04-30 12:22:37,26,33
364,2,2025-04-30 12:22:37,24,20
365,1,2025-04-30 12:22:39,26,33
366,2,2025-04-30 12:22:39,24,20
367,1,2025-04-30 12:22:40,26,33
368,2,2025-04-30 12:22:40,24,20
369,1,2025-04-30 12:22:41,26,33
370,2,2025-04-30 12:22:41,24,20
371,1,2025-04-30 12:22:42,26,33
372,2,2025-04-30 12:22:42,24,20
373,1,2025-04-30 12:22:43,26,33
374,2,2025-04-30 12:22:43,24,20
375,1,2025-04-30 12:22:44,26,33
376,2,2025-04-30 12:22:44,24,20
377,1,2025-04-30 12:22:45,26,33
378,2,2025-04-30 12:22:45,24,20
379,1,2025-04-30 12:22:46,26,33
380,2,2025-04-30 12:22:46,24,20
381,1,2025-04-30 12:22:47,26,33
382,2,2025-04-30 12:22:47,24,20
383,1,2025-04-30 12:22:48,26,33
384,2,2025-04-30 12:22:48,24,20
385,1,2025-04-30 12:22:49,26,33
386,2,2025-04-30 12:22:49,24,20
387,1,2025-04-30 12:22:50,26,33
388,2,2025-04-30 12:22:50,24,20
389,1,2025-04-30 12:22:51,26,33
