idx,sensor_id,measured_at,temperature,humidity
21,1,2025-04-29 17:53:34,24,36
22,2,2025-04-29 17:53:34,23,20
23,1,2025-04-29 17:53:35,24,36
24,2,2025-04-29 17:53:35,23,20
25,1,2025-04-29 17:53:36,24,36
26,2,2025-04-29 17:53:36,23,20
27,1,2025-04-29 17:53:37,24,36
28,2,2025-04-29 17:53:37,23,20
29,1,2025-04-29 17:53:38,24,36
30,2,2025-04-29 17:53:38,23,20
31,1,2025-04-29 17:53:39,24,36
32,2,2025-04-29 17:53:39,23,20
33,1,2025-04-29 17:53:40,24,36
34,2,2025-04-29 17:53:40,23,20
35,1,2025-04-29 17:53:41,24,36
36,2,2025-04-29 17:53:41,23,20
37,1,2025-04-29 17:53:42,24,36
38,2,2025-04-29 17:53:42,23,20
39,1,2025-04-29 17:53:43,24,36
40,2,2025-04-29 17:53:43,23,20
