idx,sensor_id,measured_at,temperature,humidity
14001,1,2025-04-30 14:17:23,24,24
14002,2,2025-04-30 14:17:23,23,24
14003,1,2025-04-30 14:17:24,24,24
14004,2,2025-04-30 14:17:24,23,24
14005,1,2025-04-30 14:17:25,24,24
14006,2,2025-04-30 14:17:25,23,24
14007,1,2025-04-30 14:17:26,24,24
14008,2,2025-04-30 14:17:26,23,24
14009,1,2025-04-30 14:17:27,24,24
14010,2,2025-04-30 14:17:27,23,24
14011,1,2025-04-30 14:17:28,24,24
14012,2,2025-04-30 14:17:28,23,24
14013,1,2025-04-30 14:17:29,24,24
14014,2,2025-04-30 14:17:29,23,24
14015,1,2025-04-30 14:17:30,24,24
14016,2,2025-04-30 14:17:30,23,24
14017,1,2025-04-30 14:17:31,24,24
14018,2,2025-04-30 14:17:31,23,24
14019,1,2025-04-30 14:17:32,24,24
14020,2,2025-04-30 14:17:32,23,24
14021,1,2025-04-30 14:17:33,24,24
14022,2,2025-04-30 14:17:33,23,24
14023,1,2025-04-30 14:17:34,24,24
14024,2,2025-04-30 14:17:34,23,24
14025,1,2025-04-30 14:17:35,24,24
14026,2,2025-04-30 14:17:35,23,24
14027,1,2025-04-30 14:17:36,24,24
14028,2,2025-04-30 14:17:36,23,24
14029,1,2025-04-30 14:17:37,24,24
14030,2,2025-04-30 14:17:37,23,24
14031,1,2025-04-30 14:17:38,24,24
14032,2,2025-04-30 14:17:38,23,24
14033,1,2025-04-30 14:17:39,24,24
14034,2,2025-04-30 14:17:39,23,24
14035,1,2025-04-30 14:17:40,24,24
14036,2,2025-04-30 14:17:40,23,24
14037,1,2025-04-30 14:17:41,24,24
14038,2,2025-04-30 14:17:41,23,24
14039,1,2025-04-30 14:17:42,24,24
14040,2,2025-04-30 14:17:42,23,24
14041,1,2025-04-30 14:17:43,24,24
14042,2,2025-04-30 14:17:43,23,24
14043,1,2025-04-30 14:17:44,24,24
14044,2,2025-04-30 14:17:44,23,24
14045,1,2025-04-30 14:17:45,24,24
14046,2,2025-04-30 14:17:45,23,24
14047,1,2025-04-30 14:17:46,24,24
14048,2,2025-04-30 14:17:46,23,24
14049,1,2025-04-30 14:17:47,24,24
14050,2,2025-04-30 14:17:47,23,24
14051,1,2025-04-30 14:17:48,24,24
14052,2,2025-04-30 14:17:48,23,24
14053,1,2025-04-30 14:17:49,24,24
14054,2,2025-04-30 14:17:49,23,24
14055,1,2025-04-30 14:17:50,24,24
14056,2,2025-04-30 14:17:50,23,24
14057,1,2025-04-30 14:17:51,24,24
14058,2,2025-04-30 14:17:51,23,24
14059,1,2025-04-30 14:17:52,24,24
14060,2,2025-04-30 14:17:52,23,24
14061,1,2025-04-30 14:17:53,24,24
14062,2,2025-04-30 14:17:53,23,24
14063,1,2025-04-30 14:17:54,24,24
14064,2,2025-04-30 14:17:54,23,24
14065,1,2025-04-30 14:17:55,24,24
14066,2,2025-04-30 14:17:55,23,24
14067,1,2025-04-30 14:17:56,24,24
14068,2,2025-04-30 14:17:56,23,24
14069,1,2025-04-30 14:17:57,24,24
14070,2,2025-04-30 14:17:57,23,24
14071,1,2025-04-30 14:17:58,24,24
14072,2,2025-04-30 14:17:58,23,24
14073,1,2025-04-30 14:17:59,24,24
14074,2,2025-04-30 14:17:59,23,24
14075,1,2025-04-30 14:18:00,24,24
14076,2,2025-04-30 14:18:00,23,24
14077,1,2025-04-30 14:18:01,24,24
14078,2,2025-04-30 14:18:01,23,24
14079,1,2025-04-30 14:18:02,24,24
14080,2,2025-04-30 14:18:02,23,24
14081,1,2025-04-30 14:18:03,24,24
14082,2,2025-04-30 14:18:03,23,24
14083,1,2025-04-30 14:18:04,24,24
14084,2,2025-04-30 14:18:04,23,24
14085,1,2025-04-30 14:18:05,24,24
14086,2,2025-04-30 14:18:05,23,24
14087,1,2025-04-30 14:18:06,24,24
14088,2,2025-04-30 14:18:06,23,24
14089,1,2025-04-30 14:18:07,24,24
14090,2,2025-04-30 14:18:07,23,24
14091,1,2025-04-30 14:18:08,24,24
14092,2,2025-04-30 14:18:08,23,24
14093,1,2025-04-30 14:18:09,24,24
14094,2,2025-04-30 14:18:09,23,24
14095,1,2025-04-30 14:18:10,24,24
14096,2,2025-04-30 14:18:10,23,24
14097,1,2025-04-30 14:18:11,24,24
14098,2,2025-04-30 14:18:11,23,24
14099,1,2025-04-30 14:18:12,24,24
14100,2,2025-04-30 14:18:12,23,24
14101,1,2025-04-30 14:18:13,24,24
