idx,sensor_id,measured_at,temperature,humidity
101,1,2025-04-29 19:20:10,23,36
102,2,2025-04-29 19:20:10,23,19
103,1,2025-04-29 19:20:11,23,36
104,2,2025-04-29 19:20:11,23,19
105,1,2025-04-29 19:20:12,23,36
106,2,2025-04-29 19:20:12,23,19
107,1,2025-04-29 19:20:13,23,36
108,2,2025-04-29 19:20:13,23,19
109,1,2025-04-29 19:20:14,23,36
110,2,2025-04-29 19:20:14,23,19
111,1,2025-04-29 19:20:15,23,36
112,2,2025-04-29 19:20:15,23,19
113,1,2025-04-29 19:20:16,23,36
114,2,2025-04-29 19:20:16,23,19
115,1,2025-04-29 19:20:17,23,36
116,2,2025-04-29 19:20:17,23,19
117,1,2025-04-29 19:20:18,23,36
118,2,2025-04-29 19:20:18,23,19
119,1,2025-04-29 19:20:19,23,36
120,2,2025-04-29 19:20:19,23,19
