idx,sensor_id,measured_at,temperature,humidity
61,1,2025-04-29 19:16:30,23,36
62,2,2025-04-29 19:16:30,23,19
63,1,2025-04-29 19:16:31,23,36
64,2,2025-04-29 19:16:31,23,19
65,1,2025-04-29 19:16:32,23,36
66,2,2025-04-29 19:16:32,23,19
67,1,2025-04-29 19:16:33,23,36
68,2,2025-04-29 19:16:33,23,19
69,1,2025-04-29 19:16:34,23,36
70,2,2025-04-29 19:16:34,23,19
71,1,2025-04-29 19:16:35,23,36
72,2,2025-04-29 19:16:35,23,19
73,1,2025-04-29 19:16:36,23,36
74,2,2025-04-29 19:16:36,23,19
75,1,2025-04-29 19:16:37,23,36
76,2,2025-04-29 19:16:37,23,19
77,1,2025-04-29 19:16:38,23,36
78,2,2025-04-29 19:16:38,23,19
79,1,2025-04-29 19:16:39,23,36
80,2,2025-04-29 19:16:39,23,19
