idx,sensor_id,measured_at,temperature,humidity
9001,1,2025-04-30 13:35:18,24,23
9002,2,2025-04-30 13:35:18,23,20
9003,1,2025-04-30 13:35:19,24,23
9004,2,2025-04-30 13:35:19,23,20
9005,1,2025-04-30 13:35:20,24,23
9006,2,2025-04-30 13:35:20,23,20
9007,1,2025-04-30 13:35:21,24,23
9008,2,2025-04-30 13:35:21,23,20
9009,1,2025-04-30 13:35:22,24,23
9010,2,2025-04-30 13:35:22,23,20
9011,1,2025-04-30 13:35:23,24,23
9012,2,2025-04-30 13:35:23,23,20
9013,1,2025-04-30 13:35:24,24,23
9014,2,2025-04-30 13:35:24,23,20
9015,1,2025-04-30 13:35:25,24,23
9016,2,2025-04-30 13:35:25,23,20
9017,1,2025-04-30 13:35:26,24,23
9018,2,2025-04-30 13:35:26,23,20
9019,1,2025-04-30 13:35:27,24,23
9020,2,2025-04-30 13:35:27,23,20
9021,1,2025-04-30 13:35:28,24,23
9022,2,2025-04-30 13:35:28,23,20
9023,1,2025-04-30 13:35:29,24,23
9024,2,2025-04-30 13:35:29,23,20
9025,1,2025-04-30 13:35:30,24,23
9026,2,2025-04-30 13:35:30,23,20
9027,1,2025-04-30 13:35:31,24,23
9028,2,2025-04-30 13:35:31,23,20
9029,1,2025-04-30 13:35:32,24,23
9030,2,2025-04-30 13:35:32,23,20
9031,1,2025-04-30 13:35:33,24,23
9032,2,2025-04-30 13:35:33,23,20
9033,1,2025-04-30 13:35:34,24,23
9034,2,2025-04-30 13:35:34,23,20
9035,1,2025-04-30 13:35:35,24,23
9036,2,2025-04-30 13:35:35,23,20
9037,1,2025-04-30 13:35:36,24,23
9038,2,2025-04-30 13:35:36,23,20
9039,1,2025-04-30 13:35:37,24,23
9040,2,2025-04-30 13:35:37,23,20
9041,1,2025-04-30 13:35:38,24,23
9042,2,2025-04-30 13:35:38,23,20
9043,1,2025-04-30 13:35:39,24,23
9044,2,2025-04-30 13:35:39,23,20
9045,1,2025-04-30 13:35:40,24,23
9046,2,2025-04-30 13:35:40,23,20
9047,1,2025-04-30 13:35:41,24,23
9048,2,2025-04-30 13:35:41,23,20
9049,1,2025-04-30 13:35:42,24,22
9050,2,2025-04-30 13:35:42,23,20
9051,1,2025-04-30 13:35:43,24,22
9052,2,2025-04-30 13:35:43,23,20
9053,1,2025-04-30 13:35:44,24,22
9054,2,2025-04-30 13:35:44,23,20
9055,1,2025-04-30 13:35:45,24,22
9056,2,2025-04-30 13:35:45,23,20
9057,1,2025-04-30 13:35:46,24,22
9058,2,2025-04-30 13:35:46,23,20
9059,1,2025-04-30 13:35:47,24,22
9060,2,2025-04-30 13:35:47,23,20
9061,1,2025-04-30 13:35:48,24,23
9062,2,2025-04-30 13:35:48,23,20
9063,1,2025-04-30 13:35:49,24,23
9064,2,2025-04-30 13:35:49,23,20
9065,1,2025-04-30 13:35:50,24,23
9066,2,2025-04-30 13:35:50,23,20
9067,1,2025-04-30 13:35:51,24,23
9068,2,2025-04-30 13:35:51,23,20
9069,1,2025-04-30 13:35:52,24,23
9070,2,2025-04-30 13:35:52,23,20
9071,1,2025-04-30 13:35:54,24,23
9072,2,2025-04-30 13:35:54,23,20
9073,1,2025-04-30 13:35:55,24,23
9074,2,2025-04-30 13:35:55,23,20
9075,1,2025-04-30 13:35:56,24,23
9076,2,2025-04-30 13:35:56,23,20
9077,1,2025-04-30 13:35:57,24,23
9078,2,2025-04-30 13:35:57,23,20
9079,1,2025-04-30 13:35:58,24,23
9080,2,2025-04-30 13:35:58,23,20
9081,1,2025-04-30 13:35:59,24,23
9082,2,2025-04-30 13:35:59,23,20
9083,1,2025-04-30 13:36:00,24,23
9084,2,2025-04-30 13:36:00,23,20
9085,1,2025-04-30 13:36:01,24,23
9086,2,2025-04-30 13:36:01,23,20
9087,1,2025-04-30 13:36:02,24,23
9088,2,2025-04-30 13:36:02,23,20
9089,1,2025-04-30 13:36:03,24,23
9090,2,2025-04-30 13:36:03,23,20
9091,1,2025-04-30 13:36:04,24,23
9092,2,2025-04-30 13:36:04,23,20
9093,1,2025-04-30 13:36:05,24,23
9094,2,2025-04-30 13:36:05,23,20
9095,1,2025-04-30 13:36:06,24,23
9096,2,2025-04-30 13:36:06,23,20
9097,1,2025-04-30 13:36:07,24,23
9098,2,2025-04-30 13:36:07,23,20
9099,1,2025-04-30 13:36:08,24,23
9100,2,2025-04-30 13:36:08,23,20
9101,1,2025-04-30 13:36:09,24,23
9102,2,2025-04-30 13:36:09,23,20
9103,1,2025-04-30 13:36:10,24,23
9104,2,2025-04-30 13:36:10,23,20
9105,1,2025-04-30 13:36:11,24,23
9106,2,2025-04-30 13:36:11,23,20
9107,1,2025-04-30 13:36:12,24,23
9108,2,2025-04-30 13:36:12,23,20
9109,1,2025-04-30 13:36:13,24,23
9110,2,2025-04-30 13:36:13,23,20
9111,1,2025-04-30 13:36:14,24,23
9112,2,2025-04-30 13:36:14,23,20
9113,1,2025-04-30 13:36:15,24,23
9114,2,2025-04-30 13:36:15,23,20
9115,1,2025-04-30 13:36:16,24,23
9116,2,2025-04-30 13:36:16,23,20
9117,1,2025-04-30 13:36:17,24,23
9118,2,2025-04-30 13:36:17,23,20
9119,1,2025-04-30 13:36:18,24,23
9120,2,2025-04-30 13:36:18,23,20
9121,1,2025-04-30 13:36:19,24,23
9122,2,2025-04-30 13:36:19,23,20
9123,1,2025-04-30 13:36:20,24,23
9124,2,2025-04-30 13:36:20,23,20
