idx,sensor_id,measured_at,temperature,humidity
7001,1,2025-04-30 13:18:29,24,23
7002,2,2025-04-30 13:18:29,24,20
7003,1,2025-04-30 13:18:30,24,23
7004,2,2025-04-30 13:18:30,24,20
7005,1,2025-04-30 13:18:31,24,23
7006,2,2025-04-30 13:18:31,24,20
7007,1,2025-04-30 13:18:32,24,23
7008,2,2025-04-30 13:18:32,24,20
7009,1,2025-04-30 13:18:33,24,23
7010,2,2025-04-30 13:18:33,24,20
7011,1,2025-04-30 13:18:34,24,23
7012,2,2025-04-30 13:18:34,24,20
7013,1,2025-04-30 13:18:35,24,23
7014,2,2025-04-30 13:18:35,24,20
7015,1,2025-04-30 13:18:36,24,23
7016,2,2025-04-30 13:18:36,24,20
7017,1,2025-04-30 13:18:37,24,23
7018,2,2025-04-30 13:18:37,24,20
7019,1,2025-04-30 13:18:38,24,23
7020,2,2025-04-30 13:18:38,24,20
7021,1,2025-04-30 13:18:39,24,23
7022,2,2025-04-30 13:18:39,24,20
7023,1,2025-04-30 13:18:40,24,23
7024,2,2025-04-30 13:18:40,24,20
7025,1,2025-04-30 13:18:41,24,23
7026,2,2025-04-30 13:18:41,24,20
7027,1,2025-04-30 13:18:42,24,23
7028,2,2025-04-30 13:18:42,24,20
7029,1,2025-04-30 13:18:43,24,23
7030,2,2025-04-30 13:18:43,24,20
7031,1,2025-04-30 13:18:44,24,23
7032,2,2025-04-30 13:18:44,24,20
7033,1,2025-04-30 13:18:45,24,23
7034,2,2025-04-30 13:18:45,24,20
7035,1,2025-04-30 13:18:46,24,23
7036,2,2025-04-30 13:18:46,24,20
7037,1,2025-04-30 13:18:47,24,23
7038,2,2025-04-30 13:18:47,24,20
7039,1,2025-04-30 13:18:48,24,23
7040,2,2025-04-30 13:18:48,24,20
7041,1,2025-04-30 13:18:49,24,23
7042,2,2025-04-30 13:18:49,24,20
7043,1,2025-04-30 13:18:50,24,23
7044,2,2025-04-30 13:18:50,24,20
7045,1,2025-04-30 13:18:51,24,23
7046,2,2025-04-30 13:18:51,24,20
7047,1,2025-04-30 13:18:52,24,23
7048,2,2025-04-30 13:18:52,24,20
7049,1,2025-04-30 13:18:53,24,23
7050,2,2025-04-30 13:18:53,24,20
7051,1,2025-04-30 13:18:54,24,23
7052,2,2025-04-30 13:18:54,24,20
7053,1,2025-04-30 13:18:55,24,23
7054,2,2025-04-30 13:18:55,24,20
7055,1,2025-04-30 13:18:56,24,23
7056,2,2025-04-30 13:18:56,24,20
7057,1,2025-04-30 13:18:57,24,23
7058,2,2025-04-30 13:18:57,24,20
7059,1,2025-04-30 13:18:58,24,23
7060,2,2025-04-30 13:18:58,24,20
7061,1,2025-04-30 13:18:59,24,23
7062,2,2025-04-30 13:18:59,24,20
7063,1,2025-04-30 13:19:00,24,23
7064,2,2025-04-30 13:19:00,24,20
7065,1,2025-04-30 13:19:01,24,23
7066,2,2025-04-30 13:19:01,24,20
7067,1,2025-04-30 13:19:02,24,23
7068,2,2025-04-30 13:19:02,24,20
7069,1,2025-04-30 13:19:03,24,23
7070,2,2025-04-30 13:19:03,24,20
7071,1,2025-04-30 13:19:04,24,23
7072,2,2025-04-30 13:19:04,24,20
7073,1,2025-04-30 13:19:05,24,23
7074,2,2025-04-30 13:19:05,24,20
7075,1,2025-04-30 13:19:06,24,23
7076,2,2025-04-30 13:19:06,24,20
7077,1,2025-04-30 13:19:07,24,23
7078,2,2025-04-30 13:19:07,24,20
7079,1,2025-04-30 13:19:08,24,23
7080,2,2025-04-30 13:19:08,24,20
7081,1,2025-04-30 13:19:09,24,23
7082,2,2025-04-30 13:19:09,24,20
7083,1,2025-04-30 13:19:10,24,23
7084,2,2025-04-30 13:19:10,24,20
7085,1,2025-04-30 13:19:11,24,23
7086,2,2025-04-30 13:19:11,24,20
7087,1,2025-04-30 13:19:12,24,23
7088,2,2025-04-30 13:19:12,24,20
7089,1,2025-04-30 13:19:13,24,23
7090,2,2025-04-30 13:19:13,24,16
7091,1,2025-04-30 13:19:14,24,23
7092,2,2025-04-30 13:19:14,24,20
7093,1,2025-04-30 13:19:15,24,23
7094,2,2025-04-30 13:19:15,24,20
7095,1,2025-04-30 13:19:16,24,23
7096,2,2025-04-30 13:19:16,24,20
7097,1,2025-04-30 13:19:17,24,23
7098,2,2025-04-30 13:19:17,24,20
7099,1,2025-04-30 13:19:18,24,23
7100,2,2025-04-30 13:19:18,24,20
7101,1,2025-04-30 13:19:19,24,23
7102,2,2025-04-30 13:19:19,24,16
7103,1,2025-04-30 13:19:20,24,23
7104,2,2025-04-30 13:19:20,24,20
7105,1,2025-04-30 13:19:21,24,23
7106,2,2025-04-30 13:19:21,24,20
7107,1,2025-04-30 13:19:22,24,23
7108,2,2025-04-30 13:19:22,24,20
7109,1,2025-04-30 13:19:23,24,23
7110,2,2025-04-30 13:19:23,24,20
7111,1,2025-04-30 13:19:24,24,23
7112,2,2025-04-30 13:19:24,24,20
7113,1,2025-04-30 13:19:25,24,23
7114,2,2025-04-30 13:19:25,24,20
7115,1,2025-04-30 13:19:26,24,23
7116,2,2025-04-30 13:19:26,24,20
7117,1,2025-04-30 13:19:27,24,23
7118,2,2025-04-30 13:19:27,24,20
7119,1,2025-04-30 13:19:28,24,23
7120,2,2025-04-30 13:19:28,24,20
7121,1,2025-04-30 13:19:29,24,23
7122,2,2025-04-30 13:19:29,24,20
7123,1,2025-04-30 13:19:30,24,23
