idx,sensor_id,measured_at,temperature,humidity
11001,1,2025-04-30 13:52:08,24,24
11002,2,2025-04-30 13:52:08,23,23
11003,1,2025-04-30 13:52:09,24,24
11004,2,2025-04-30 13:52:09,23,23
11005,1,2025-04-30 13:52:10,24,24
11006,2,2025-04-30 13:52:10,23,23
11007,1,2025-04-30 13:52:11,24,24
11008,2,2025-04-30 13:52:11,23,23
11009,1,2025-04-30 13:52:12,24,24
11010,2,2025-04-30 13:52:12,23,23
11011,1,2025-04-30 13:52:13,24,24
11012,2,2025-04-30 13:52:13,23,23
11013,1,2025-04-30 13:52:14,24,24
11014,2,2025-04-30 13:52:14,23,23
11015,1,2025-04-30 13:52:15,24,24
11016,2,2025-04-30 13:52:15,23,23
11017,1,2025-04-30 13:52:16,24,24
11018,2,2025-04-30 13:52:16,23,23
11019,1,2025-04-30 13:52:17,24,24
11020,2,2025-04-30 13:52:17,23,23
11021,1,2025-04-30 13:52:18,24,24
11022,2,2025-04-30 13:52:18,23,23
11023,1,2025-04-30 13:52:19,24,24
11024,2,2025-04-30 13:52:19,23,23
11025,1,2025-04-30 13:52:20,24,24
11026,2,2025-04-30 13:52:20,23,23
11027,1,2025-04-30 13:52:21,24,24
11028,2,2025-04-30 13:52:21,23,23
11029,1,2025-04-30 13:52:22,24,24
11030,2,2025-04-30 13:52:22,23,23
11031,1,2025-04-30 13:52:23,24,24
11032,2,2025-04-30 13:52:23,23,23
11033,1,2025-04-30 13:52:24,24,24
11034,2,2025-04-30 13:52:24,23,23
11035,1,2025-04-30 13:52:25,24,24
11036,2,2025-04-30 13:52:25,23,23
11037,1,2025-04-30 13:52:26,24,24
11038,2,2025-04-30 13:52:26,23,23
11039,1,2025-04-30 13:52:27,24,24
11040,2,2025-04-30 13:52:27,23,23
11041,1,2025-04-30 13:52:28,24,24
11042,2,2025-04-30 13:52:28,23,23
11043,1,2025-04-30 13:52:29,24,24
11044,2,2025-04-30 13:52:29,23,23
11045,1,2025-04-30 13:52:30,24,24
11046,2,2025-04-30 13:52:30,23,23
11047,1,2025-04-30 13:52:31,24,24
11048,2,2025-04-30 13:52:31,23,23
11049,1,2025-04-30 13:52:32,24,24
11050,2,2025-04-30 13:52:32,23,23
11051,1,2025-04-30 13:52:33,24,24
11052,2,2025-04-30 13:52:33,23,23
11053,1,2025-04-30 13:52:34,24,24
11054,2,2025-04-30 13:52:34,23,23
11055,1,2025-04-30 13:52:35,24,24
11056,2,2025-04-30 13:52:35,23,23
11057,1,2025-04-30 13:52:36,24,24
11058,2,2025-04-30 13:52:36,23,23
11059,1,2025-04-30 13:52:37,24,24
11060,2,2025-04-30 13:52:37,23,19
11061,1,2025-04-30 13:52:38,24,24
11062,2,2025-04-30 13:52:38,23,23
11063,1,2025-04-30 13:52:39,24,24
11064,2,2025-04-30 13:52:39,23,23
11065,1,2025-04-30 13:52:40,24,24
11066,2,2025-04-30 13:52:40,23,23
11067,1,2025-04-30 13:52:41,24,24
11068,2,2025-04-30 13:52:41,23,23
11069,1,2025-04-30 13:52:42,24,24
11070,2,2025-04-30 13:52:42,23,23
11071,1,2025-04-30 13:52:43,24,24
11072,2,2025-04-30 13:52:43,23,23
11073,1,2025-04-30 13:52:44,24,24
11074,2,2025-04-30 13:52:44,23,23
11075,1,2025-04-30 13:52:45,24,24
11076,2,2025-04-30 13:52:45,23,23
11077,1,2025-04-30 13:52:46,24,24
11078,2,2025-04-30 13:52:46,23,23
11079,1,2025-04-30 13:52:47,24,24
11080,2,2025-04-30 13:52:47,23,23
11081,1,2025-04-30 13:52:48,24,24
11082,2,2025-04-30 13:52:48,23,21
11083,1,2025-04-30 13:52:49,24,24
11084,2,2025-04-30 13:52:49,23,21
11085,1,2025-04-30 13:52:50,24,24
11086,2,2025-04-30 13:52:50,23,23
11087,1,2025-04-30 13:52:51,24,24
11088,2,2025-04-30 13:52:51,23,21
11089,1,2025-04-30 13:52:52,24,24
11090,2,2025-04-30 13:52:52,23,23
11091,1,2025-04-30 13:52:53,24,24
11092,2,2025-04-30 13:52:53,23,23
11093,1,2025-04-30 13:52:54,24,24
11094,2,2025-04-30 13:52:54,23,23
11095,1,2025-04-30 13:52:55,24,24
11096,2,2025-04-30 13:52:55,23,23
11097,1,2025-04-30 13:52:56,24,24
11098,2,2025-04-30 13:52:56,23,23
11099,1,2025-04-30 13:52:57,24,24
11100,2,2025-04-30 13:52:57,23,23
11101,1,2025-04-30 13:52:58,24,24
11102,2,2025-04-30 13:52:58,23,23
11103,1,2025-04-30 13:52:59,24,24
11104,2,2025-04-30 13:52:59,23,23
11105,1,2025-04-30 13:53:00,24,24
11106,2,2025-04-30 13:53:00,23,23
11107,1,2025-04-30 13:53:01,24,24
11108,2,2025-04-30 13:53:01,23,23
11109,1,2025-04-30 13:53:02,24,24
11110,2,2025-04-30 13:53:02,23,23
11111,1,2025-04-30 13:53:03,24,24
11112,2,2025-04-30 13:53:03,23,23
11113,1,2025-04-30 13:53:04,24,24
11114,2,2025-04-30 13:53:04,23,19
11115,1,2025-04-30 13:53:05,24,24
11116,2,2025-04-30 13:53:05,23,23
11117,1,2025-04-30 13:53:06,24,24
11118,2,2025-04-30 13:53:06,23,23
11119,1,2025-04-30 13:53:07,24,24
11120,2,2025-04-30 13:53:07,23,23
11121,1,2025-04-30 13:53:08,24,24
11122,2,2025-04-30 13:53:08,23,23
11123,1,2025-04-30 13:53:09,24,24
