idx,sensor_id,measured_at,temperature,humidity
1,1,2025-04-30 12:08:22,25,24
2,2,2025-04-30 12:08:22,25,19
3,1,2025-04-30 12:08:23,25,24
4,2,2025-04-30 12:08:23,25,19
5,1,2025-04-30 12:08:24,25,24
6,2,2025-04-30 12:08:24,25,19
7,1,2025-04-30 12:08:25,25,24
8,2,2025-04-30 12:08:25,25,19
9,1,2025-04-30 12:08:26,25,24
10,2,2025-04-30 12:08:26,25,19
11,1,2025-04-30 12:08:27,25,24
12,2,2025-04-30 12:08:27,25,19
13,1,2025-04-30 12:08:28,25,24
14,2,2025-04-30 12:08:28,25,19
15,1,2025-04-30 12:08:29,25,24
16,2,2025-04-30 12:08:29,25,20
17,1,2025-04-30 12:08:30,25,24
18,2,2025-04-30 12:08:30,25,20
19,1,2025-04-30 12:08:31,25,24
20,2,2025-04-30 12:08:31,25,20
21,1,2025-04-30 12:08:32,25,24
22,2,2025-04-30 12:08:32,25,20
23,1,2025-04-30 12:08:33,25,24
24,2,2025-04-30 12:08:33,25,20
25,1,2025-04-30 12:08:34,25,24
26,2,2025-04-30 12:08:34,25,20
27,1,2025-04-30 12:08:35,25,24
28,2,2025-04-30 12:08:35,25,20
29,1,2025-04-30 12:08:36,25,24
30,2,2025-04-30 12:08:36,25,20
31,1,2025-04-30 12:08:37,25,24
32,2,2025-04-30 12:08:37,25,20
33,1,2025-04-30 12:08:38,25,24
34,2,2025-04-30 12:08:38,25,20
35,1,2025-04-30 12:08:39,25,24
36,2,2025-04-30 12:08:39,25,23
37,1,2025-04-30 12:08:40,25,24
38,2,2025-04-30 12:08:40,25,26
39,1,2025-04-30 12:08:41,25,24
40,2,2025-04-30 12:08:41,25,29
41,1,2025-04-30 12:08:42,25,24
42,2,2025-04-30 12:08:42,25,33
43,1,2025-04-30 12:08:43,25,24
44,2,2025-04-30 12:08:43,25,34
45,1,2025-04-30 12:08:44,25,24
46,2,2025-04-30 12:08:44,25,35
47,1,2025-04-30 12:08:45,25,24
48,2,2025-04-30 12:08:45,25,35
49,1,2025-04-30 12:08:46,25,24
50,2,2025-04-30 12:08:46,25,34
51,1,2025-04-30 12:08:47,25,24
52,2,2025-04-30 12:08:47,25,34
53,1,2025-04-30 12:08:48,25,24
54,2,2025-04-30 12:08:48,25,34
55,1,2025-04-30 12:08:49,25,24
56,2,2025-04-30 12:08:49,25,34
57,1,2025-04-30 12:08:50,25,24
58,2,2025-04-30 12:08:50,25,37
59,1,2025-04-30 12:08:51,25,24
60,2,2025-04-30 12:08:51,26,39
61,1,2025-04-30 12:08:52,25,24
62,2,2025-04-30 12:08:52,26,45
63,1,2025-04-30 12:08:53,25,24
64,2,2025-04-30 12:08:53,26,47
65,1,2025-04-30 12:08:54,25,24
66,2,2025-04-30 12:08:54,26,49
67,1,2025-04-30 12:08:55,25,24
68,2,2025-04-30 12:08:55,26,51
69,1,2025-04-30 12:08:56,25,24
70,2,2025-04-30 12:08:56,26,53
71,1,2025-04-30 12:08:58,25,24
72,2,2025-04-30 12:08:58,26,56
73,1,2025-04-30 12:08:59,25,24
74,2,2025-04-30 12:08:59,26,57
75,1,2025-04-30 12:09:00,25,24
76,2,2025-04-30 12:09:00,26,57
77,1,2025-04-30 12:09:01,25,24
78,2,2025-04-30 12:09:01,26,56
79,1,2025-04-30 12:09:02,25,24
80,2,2025-04-30 12:09:02,26,54
81,1,2025-04-30 12:09:03,25,24
82,2,2025-04-30 12:09:03,27,53
83,1,2025-04-30 12:09:04,25,24
84,2,2025-04-30 12:09:04,27,51
85,1,2025-04-30 12:09:05,25,24
86,2,2025-04-30 12:09:05,27,49
87,1,2025-04-30 12:09:06,25,24
88,2,2025-04-30 12:09:06,27,48
89,1,2025-04-30 12:09:07,25,24
90,2,2025-04-30 12:09:07,27,47
91,1,2025-04-30 12:09:08,25,24
92,2,2025-04-30 12:09:08,27,45
93,1,2025-04-30 12:09:09,25,24
94,2,2025-04-30 12:09:09,27,44
95,1,2025-04-30 12:09:10,25,24
96,2,2025-04-30 12:09:10,27,43
97,1,2025-04-30 12:09:11,25,24
98,2,2025-04-30 12:09:11,27,42
99,1,2025-04-30 12:09:12,25,24
100,2,2025-04-30 12:09:12,27,41
101,1,2025-04-30 12:09:13,25,24
102,2,2025-04-30 12:09:13,27,39
103,1,2025-04-30 12:09:14,25,24
104,2,2025-04-30 12:09:14,27,39
105,1,2025-04-30 12:09:15,25,24
106,2,2025-04-30 12:09:15,27,38
107,1,2025-04-30 12:09:16,25,24
108,2,2025-04-30 12:09:16,27,37
109,1,2025-04-30 12:09:17,25,24
110,2,2025-04-30 12:09:17,27,36
111,1,2025-04-30 12:09:18,25,24
112,2,2025-04-30 12:09:18,27,35
113,1,2025-04-30 12:09:19,25,24
114,2,2025-04-30 12:09:19,27,35
115,1,2025-04-30 12:09:20,25,24
116,2,2025-04-30 12:09:20,27,34
117,1,2025-04-30 12:09:21,25,24
118,2,2025-04-30 12:09:21,27,34
119,1,2025-04-30 12:09:22,25,24
120,2,2025-04-30 12:09:22,27,34
121,1,2025-04-30 12:09:23,25,24
122,2,2025-04-30 12:09:23,27,33
123,1,2025-04-30 12:09:24,25,24
124,2,2025-04-30 12:09:24,27,33
125,1,2025-04-30 12:09:25,25,24
126,2,2025-04-30 12:09:25,27,32
127,1,2025-04-30 12:09:26,25,24
128,2,2025-04-30 12:09:26,27,32
129,1,2025-04-30 12:09:27,25,24
130,2,2025-04-30 12:09:27,27,31
131,1,2025-04-30 12:09:28,25,24
132,2,2025-04-30 12:09:28,27,31
133,1,2025-04-30 12:09:29,25,24
134,2,2025-04-30 12:09:29,27,30
135,1,2025-04-30 12:09:31,25,24
136,2,2025-04-30 12:09:31,27,30
137,1,2025-04-30 12:09:32,25,24
138,2,2025-04-30 12:09:32,27,29
139,1,2025-04-30 12:09:33,25,24
140,2,2025-04-30 12:09:33,27,29
141,1,2025-04-30 12:09:34,25,24
142,2,2025-04-30 12:09:34,27,29
143,1,2025-04-30 12:09:35,25,24
144,2,2025-04-30 12:09:35,27,29
145,1,2025-04-30 12:09:36,25,24
146,2,2025-04-30 12:09:36,27,28
147,1,2025-04-30 12:09:37,25,24
148,2,2025-04-30 12:09:37,27,28
149,1,2025-04-30 12:09:38,25,24
150,2,2025-04-30 12:09:38,27,28
151,1,2025-04-30 12:09:39,25,24
152,2,2025-04-30 12:09:39,27,27
153,1,2025-04-30 12:09:40,25,24
154,2,2025-04-30 12:09:40,27,27
155,1,2025-04-30 12:09:41,25,24
156,2,2025-04-30 12:09:41,27,27
157,1,2025-04-30 12:09:42,25,24
158,2,2025-04-30 12:09:42,27,26
159,1,2025-04-30 12:09:43,25,24
160,2,2025-04-30 12:09:43,27,26
161,1,2025-04-30 12:09:44,25,24
162,2,2025-04-30 12:09:44,27,26
163,1,2025-04-30 12:09:45,25,24
164,2,2025-04-30 12:09:45,27,26
165,1,2025-04-30 12:09:46,25,24
166,2,2025-04-30 12:09:46,27,26
167,1,2025-04-30 12:09:47,25,24
168,2,2025-04-30 12:09:47,27,25
169,1,2025-04-30 12:09:48,25,24
170,2,2025-04-30 12:09:48,27,25
171,1,2025-04-30 12:09:49,25,24
172,2,2025-04-30 12:09:49,27,24
173,1,2025-04-30 12:09:50,25,24
174,2,2025-04-30 12:09:50,27,24
175,1,2025-04-30 12:09:51,25,24
176,2,2025-04-30 12:09:51,27,24
177,1,2025-04-30 12:09:52,25,24
178,2,2025-04-30 12:09:52,27,24
179,1,2025-04-30 12:09:53,25,24
180,2,2025-04-30 12:09:53,27,24
181,1,2025-04-30 12:09:54,25,24
182,2,2025-04-30 12:09:54,27,24
183,1,2025-04-30 12:09:55,25,24
184,2,2025-04-30 12:09:55,27,24
185,1,2025-04-30 12:09:56,25,24
186,2,2025-04-30 12:09:56,27,24
187,1,2025-04-30 12:09:57,25,24
188,2,2025-04-30 12:09:57,27,24
189,1,2025-04-30 12:09:58,25,24
190,2,2025-04-30 12:09:58,27,23
191,1,2025-04-30 12:09:59,25,24
192,2,2025-04-30 12:09:59,27,23
193,1,2025-04-30 12:10:00,25,24
194,2,2025-04-30 12:10:00,27,23
195,1,2025-04-30 12:10:01,25,24
196,2,2025-04-30 12:10:01,27,23
197,1,2025-04-30 12:10:02,25,24
198,2,2025-04-30 12:10:02,27,23
199,1,2025-04-30 12:10:04,25,24
200,2,2025-04-30 12:10:04,27,23
201,1,2025-04-30 12:10:05,25,24
202,2,2025-04-30 12:10:05,27,23
203,1,2025-04-30 12:10:06,25,24
204,2,2025-04-30 12:10:06,27,23
205,1,2025-04-30 12:10:07,25,24
206,2,2025-04-30 12:10:07,27,23
207,1,2025-04-30 12:10:08,25,24
208,2,2025-04-30 12:10:08,27,23
209,1,2025-04-30 12:10:09,25,24
210,2,2025-04-30 12:10:09,27,23
211,1,2025-04-30 12:10:10,25,24
212,2,2025-04-30 12:10:10,27,23
213,1,2025-04-30 12:10:11,25,24
214,2,2025-04-30 12:10:11,27,23
215,1,2025-04-30 12:10:12,25,24
216,2,2025-04-30 12:10:12,27,23
217,1,2025-04-30 12:10:13,25,24
218,2,2025-04-30 12:10:13,27,23
219,1,2025-04-30 12:10:14,25,24
220,2,2025-04-30 12:10:14,27,23
221,1,2025-04-30 12:10:15,25,24
222,2,2025-04-30 12:10:15,27,23
223,1,2025-04-30 12:10:16,25,24
224,2,2025-04-30 12:10:16,27,23
225,1,2025-04-30 12:10:17,25,24
226,2,2025-04-30 12:10:17,27,23
227,1,2025-04-30 12:10:18,25,24
228,2,2025-04-30 12:10:18,27,23
229,1,2025-04-30 12:10:19,25,24
230,2,2025-04-30 12:10:19,27,23
231,1,2025-04-30 12:10:20,25,24
232,2,2025-04-30 12:10:20,27,23
233,1,2025-04-30 12:10:21,25,24
234,2,2025-04-30 12:10:21,27,23
235,1,2025-04-30 12:10:22,25,24
236,2,2025-04-30 12:10:22,27,23
237,1,2025-04-30 12:10:23,25,24
238,2,2025-04-30 12:10:23,27,23
239,1,2025-04-30 12:10:24,25,24
240,2,2025-04-30 12:10:24,27,22
241,1,2025-04-30 12:10:25,25,24
242,2,2025-04-30 12:10:25,27,22
243,1,2025-04-30 12:10:26,25,24
244,2,2025-04-30 12:10:26,27,22
245,1,2025-04-30 12:10:27,25,24
246,2,2025-04-30 12:10:27,27,22
247,1,2025-04-30 12:10:28,25,24
248,2,2025-04-30 12:10:28,27,22
249,1,2025-04-30 12:10:29,25,24
250,2,2025-04-30 12:10:29,27,21
251,1,2025-04-30 12:10:30,25,24
252,2,2025-04-30 12:10:30,27,21
253,1,2025-04-30 12:10:31,25,24
254,2,2025-04-30 12:10:32,27,21
255,1,2025-04-30 12:10:33,25,24
256,2,2025-04-30 12:10:33,27,21
257,1,2025-04-30 12:10:34,25,24
258,2,2025-04-30 12:10:34,27,21
259,1,2025-04-30 12:10:35,25,24
260,2,2025-04-30 12:10:35,27,21
261,1,2025-04-30 12:10:36,25,24
262,2,2025-04-30 12:10:36,27,21
263,1,2025-04-30 12:10:37,25,24
264,2,2025-04-30 12:10:37,27,21
265,1,2025-04-30 12:10:38,25,24
266,2,2025-04-30 12:10:38,26,21
267,1,2025-04-30 12:10:39,25,24
268,2,2025-04-30 12:10:39,26,21
269,1,2025-04-30 12:10:40,25,24
270,2,2025-04-30 12:10:40,26,21
271,1,2025-04-30 12:10:41,25,24
272,2,2025-04-30 12:10:41,26,21
273,1,2025-04-30 12:10:42,25,24
274,2,2025-04-30 12:10:42,26,21
275,1,2025-04-30 12:10:43,25,24
276,2,2025-04-30 12:10:43,26,21
277,1,2025-04-30 12:10:44,25,24
278,2,2025-04-30 12:10:44,26,21
279,1,2025-04-30 12:10:45,25,24
280,2,2025-04-30 12:10:45,26,21
281,1,2025-04-30 12:10:46,25,24
282,2,2025-04-30 12:10:46,26,21
