idx,sensor_id,measured_at,temperature,humidity
61,1,2025-04-29 17:42:37,24,36
62,2,2025-04-29 17:42:37,23,21
63,1,2025-04-29 17:42:38,24,36
64,2,2025-04-29 17:42:38,23,21
65,1,2025-04-29 17:42:39,24,36
66,2,2025-04-29 17:42:39,23,21
67,1,2025-04-29 17:42:40,24,36
68,2,2025-04-29 17:42:40,23,21
69,1,2025-04-29 17:42:41,24,36
70,2,2025-04-29 17:42:41,23,21
71,1,2025-04-29 17:42:42,24,36
72,2,2025-04-29 17:42:42,23,21
73,1,2025-04-29 17:42:43,24,36
74,2,2025-04-29 17:42:43,23,21
75,1,2025-04-29 17:42:44,24,36
76,2,2025-04-29 17:42:44,23,21
77,1,2025-04-29 17:42:45,24,36
78,2,2025-04-29 17:42:45,23,21
79,1,2025-04-29 17:42:46,24,36
80,2,2025-04-29 17:42:46,23,21
