idx,sensor_id,measured_at,temperature,humidity
16001,1,2025-04-30 14:34:14,24,24
16002,2,2025-04-30 14:34:14,23,24
16003,1,2025-04-30 14:34:15,24,24
16004,2,2025-04-30 14:34:15,23,24
16005,1,2025-04-30 14:34:16,24,24
16006,2,2025-04-30 14:34:16,23,24
16007,1,2025-04-30 14:34:17,24,24
16008,2,2025-04-30 14:34:17,23,24
16009,1,2025-04-30 14:34:18,24,24
16010,2,2025-04-30 14:34:18,23,24
16011,1,2025-04-30 14:34:19,24,24
16012,2,2025-04-30 14:34:19,23,24
16013,1,2025-04-30 14:34:20,24,24
16014,2,2025-04-30 14:34:20,23,24
16015,1,2025-04-30 14:34:21,24,24
16016,2,2025-04-30 14:34:21,23,24
16017,1,2025-04-30 14:34:22,24,24
16018,2,2025-04-30 14:34:22,23,24
16019,1,2025-04-30 14:34:23,24,24
16020,2,2025-04-30 14:34:23,23,24
16021,1,2025-04-30 14:34:24,24,24
16022,2,2025-04-30 14:34:24,23,24
16023,1,2025-04-30 14:34:25,24,24
16024,2,2025-04-30 14:34:25,23,24
16025,1,2025-04-30 14:34:26,24,24
16026,2,2025-04-30 14:34:26,23,24
16027,1,2025-04-30 14:34:27,24,24
16028,2,2025-04-30 14:34:27,23,24
16029,1,2025-04-30 14:34:28,24,24
16030,2,2025-04-30 14:34:28,23,24
16031,1,2025-04-30 14:34:29,24,24
16032,2,2025-04-30 14:34:29,23,24
16033,1,2025-04-30 14:34:30,24,24
16034,2,2025-04-30 14:34:30,23,24
16035,1,2025-04-30 14:34:31,24,24
16036,2,2025-04-30 14:34:31,23,24
16037,1,2025-04-30 14:34:32,24,24
16038,2,2025-04-30 14:34:32,23,24
16039,1,2025-04-30 14:34:33,24,24
16040,2,2025-04-30 14:34:33,23,24
16041,1,2025-04-30 14:34:34,24,24
16042,2,2025-04-30 14:34:34,23,24
16043,1,2025-04-30 14:34:35,24,24
16044,2,2025-04-30 14:34:35,23,24
16045,1,2025-04-30 14:34:36,24,24
16046,2,2025-04-30 14:34:36,23,24
16047,1,2025-04-30 14:34:37,24,24
16048,2,2025-04-30 14:34:37,23,24
16049,1,2025-04-30 14:34:38,24,24
16050,2,2025-04-30 14:34:38,23,24
16051,1,2025-04-30 14:34:39,24,24
16052,2,2025-04-30 14:34:39,23,24
16053,1,2025-04-30 14:34:40,24,24
16054,2,2025-04-30 14:34:40,23,24
16055,1,2025-04-30 14:34:41,24,24
16056,2,2025-04-30 14:34:41,23,24
16057,1,2025-04-30 14:34:42,24,24
16058,2,2025-04-30 14:34:42,23,24
16059,1,2025-04-30 14:34:43,24,24
16060,2,2025-04-30 14:34:43,23,24
16061,1,2025-04-30 14:34:44,24,24
16062,2,2025-04-30 14:34:44,23,24
16063,1,2025-04-30 14:34:45,24,24
16064,2,2025-04-30 14:34:45,23,24
16065,1,2025-04-30 14:34:46,24,24
16066,2,2025-04-30 14:34:46,23,24
16067,1,2025-04-30 14:34:47,24,24
16068,2,2025-04-30 14:34:47,23,24
16069,1,2025-04-30 14:34:48,24,24
16070,2,2025-04-30 14:34:48,23,24
16071,1,2025-04-30 14:34:49,24,24
16072,2,2025-04-30 14:34:49,23,24
16073,1,2025-04-30 14:34:50,24,24
16074,2,2025-04-30 14:34:50,23,24
16075,1,2025-04-30 14:34:51,24,24
16076,2,2025-04-30 14:34:51,23,24
16077,1,2025-04-30 14:34:52,24,24
16078,2,2025-04-30 14:34:52,23,24
16079,1,2025-04-30 14:34:53,24,24
16080,2,2025-04-30 14:34:53,23,24
16081,1,2025-04-30 14:34:54,24,24
16082,2,2025-04-30 14:34:54,23,24
16083,1,2025-04-30 14:34:55,24,24
16084,2,2025-04-30 14:34:55,23,24
16085,1,2025-04-30 14:34:56,24,24
16086,2,2025-04-30 14:34:56,23,24
16087,1,2025-04-30 14:34:57,24,24
16088,2,2025-04-30 14:34:57,23,24
16089,1,2025-04-30 14:34:58,24,24
16090,2,2025-04-30 14:34:58,23,24
16091,1,2025-04-30 14:34:59,24,24
16092,2,2025-04-30 14:34:59,23,24
16093,1,2025-04-30 14:35:00,24,24
16094,2,2025-04-30 14:35:00,23,24
16095,1,2025-04-30 14:35:01,24,24
16096,2,2025-04-30 14:35:01,23,24
16097,1,2025-04-30 14:35:02,24,24
16098,2,2025-04-30 14:35:02,23,24
16099,1,2025-04-30 14:35:03,24,24
16100,2,2025-04-30 14:35:03,23,24
16101,1,2025-04-30 14:35:04,24,24
16102,2,2025-04-30 14:35:04,23,24
16103,1,2025-04-30 14:35:05,24,24
16104,2,2025-04-30 14:35:05,23,24
16105,1,2025-04-30 14:35:06,24,24
16106,2,2025-04-30 14:35:06,23,24
16107,1,2025-04-30 14:35:07,24,24
16108,2,2025-04-30 14:35:07,23,24
16109,1,2025-04-30 14:35:08,24,24
16110,2,2025-04-30 14:35:08,23,24
16111,1,2025-04-30 14:35:09,24,24
16112,2,2025-04-30 14:35:09,23,24
16113,1,2025-04-30 14:35:10,24,24
16114,2,2025-04-30 14:35:10,23,24
16115,1,2025-04-30 14:35:11,24,24
16116,2,2025-04-30 14:35:11,23,24
16117,1,2025-04-30 14:35:12,24,24
16118,2,2025-04-30 14:35:12,23,24
16119,1,2025-04-30 14:35:13,24,24
16120,2,2025-04-30 14:35:13,23,24
16121,1,2025-04-30 14:35:14,24,24
16122,2,2025-04-30 14:35:14,23,24
16123,1,2025-04-30 14:35:15,24,24
16124,2,2025-04-30 14:35:15,23,24
16125,1,2025-04-30 14:35:16,24,24
16126,2,2025-04-30 14:35:16,23,24
16127,1,2025-04-30 14:35:17,24,24
16128,2,2025-04-30 14:35:17,23,24
16129,1,2025-04-30 14:35:18,24,24
16130,2,2025-04-30 14:35:18,23,24
16131,1,2025-04-30 14:35:19,24,24
16132,2,2025-04-30 14:35:19,23,24
16133,1,2025-04-30 14:35:20,24,24
16134,2,2025-04-30 14:35:20,23,24
16135,1,2025-04-30 14:35:21,24,24
16136,2,2025-04-30 14:35:21,23,24
16137,1,2025-04-30 14:35:22,24,24
16138,2,2025-04-30 14:35:22,23,24
16139,1,2025-04-30 14:35:23,24,24
16140,2,2025-04-30 14:35:23,23,24
16141,1,2025-04-30 14:35:25,24,24
16142,2,2025-04-30 14:35:25,23,24
16143,1,2025-04-30 14:35:26,24,24
16144,2,2025-04-30 14:35:26,23,24
16145,1,2025-04-30 14:35:27,24,24
16146,2,2025-04-30 14:35:27,23,24
16147,1,2025-04-30 14:35:28,24,24
16148,2,2025-04-30 14:35:28,23,24
16149,1,2025-04-30 14:35:29,24,24
16150,2,2025-04-30 14:35:29,23,24
16151,1,2025-04-30 14:35:30,24,24
16152,2,2025-04-30 14:35:30,23,24
16153,1,2025-04-30 14:35:31,24,24
16154,2,2025-04-30 14:35:31,23,24
16155,1,2025-04-30 14:35:32,24,24
16156,2,2025-04-30 14:35:32,23,24
16157,1,2025-04-30 14:35:33,24,24
16158,2,2025-04-30 14:35:33,23,24
16159,1,2025-04-30 14:35:34,24,24
16160,2,2025-04-30 14:35:34,23,24
16161,1,2025-04-30 14:35:35,24,24
16162,2,2025-04-30 14:35:35,23,24
16163,1,2025-04-30 14:35:36,24,24
16164,2,2025-04-30 14:35:36,23,24
16165,1,2025-04-30 14:35:37,24,24
16166,2,2025-04-30 14:35:37,23,24
16167,1,2025-04-30 14:35:38,24,24
16168,2,2025-04-30 14:35:38,23,24
16169,1,2025-04-30 14:35:39,24,24
16170,2,2025-04-30 14:35:39,23,24
16171,1,2025-04-30 14:35:40,24,24
