idx,sensor_id,measured_at,temperature,humidity
41,1,2025-04-29 17:42:27,24,36
42,2,2025-04-29 17:42:27,23,21
43,1,2025-04-29 17:42:28,24,36
44,2,2025-04-29 17:42:28,23,21
45,1,2025-04-29 17:42:29,24,36
46,2,2025-04-29 17:42:29,23,21
47,1,2025-04-29 17:42:30,24,36
48,2,2025-04-29 17:42:30,23,21
49,1,2025-04-29 17:42:31,24,36
50,2,2025-04-29 17:42:31,23,21
51,1,2025-04-29 17:42:32,24,36
52,2,2025-04-29 17:42:32,23,21
53,1,2025-04-29 17:42:33,24,36
54,2,2025-04-29 17:42:33,23,21
55,1,2025-04-29 17:42:34,24,36
56,2,2025-04-29 17:42:34,23,21
57,1,2025-04-29 17:42:35,24,36
58,2,2025-04-29 17:42:35,23,21
59,1,2025-04-29 17:42:36,24,36
60,2,2025-04-29 17:42:36,23,21
